id;token;pred_tag;true_tag
15;não;I-Symptom;O
15;passa;I-Symptom;O
15;espontaneamente;O;O
15;,;O;O
15;podendo;O;O
15;até;O;O
15;acordar;O;O
15;a;O;O
15;pessoa;O;O
15;durante;O;O
15;a;O;O
15;noite;O;O
15;de;O;O
15;tanto;O;O
15;incômodo;O;O
15;.;O;O
15;Caso;O;O
15;você;O;O
15;pense;O;O
15;que;O;O
15;está;O;O
15;com;O;O
15;sintomas;O;O
15;de;O;O
15;neuropatia;B-Complication;B-Complication
15;,;O;O
15;é;O;O
15;muito;O;O
15;importante;O;O
15;que;O;O
15;você;O;O
15;agende;O;O
15;uma;O;O
15;consulta;O;O
15;com;O;O
15;o;O;O
15;seu;O;O
15;médico;O;O
15;o;O;O
15;mais;O;O
15;rápido;O;O
15;possível;O;O
15;para;O;O
15;que;O;O
15;ele;O;O
15;possa;O;O
15;avaliar;O;O
15;a;O;O
15;sua;O;O
15;situação;O;O
15;e;O;O
15;propor;O;O
15;algum;O;O
15;tratamento;O;O
15;,;O;O
15;se;O;O
15;possível;O;O
15;.;O;O
16;Quem;O;O
16;tem;O;O
16;diabetes;B-Complication;O
16;tem;O;O
16;uma;O;O
16;chance;O;O
16;maior;O;O
16;de;O;O
16;ter;O;O
16;dificuldades;B-Food;B-Symptom
16;na;I-Food;I-Symptom
16;cicatrização;O;I-Symptom
16;,;O;O
16;pois;O;O
16;as;O;O
16;suas;O;O
16;veias;O;O
16;e;O;O
16;artérias;O;O
16;(;O;O
16;principalmente;O;O
16;das;O;O
16;pernas;O;O
16;e;O;O
16;dos;O;O
16;pés;O;O
16;);O;O
16;costumam;O;O
16;não;O;O
16;cumprir;O;O
16;seu;O;O
16;papel;O;O
16;tão;O;O
16;bem;O;O
16;.;O;O
16;Além;O;O
16;disso;O;O
16;,;O;O
16;é;O;O
16;comum;O;O
16;uma;O;O
16;pessoa;O;O
16;com;O;O
16;diabetes;B-Complication;O
16;ter;O;O
16;a;O;O
16;polineuropatia;B-Complication;B-Complication
16;sensitiva;I-Complication;I-Complication
16;distal;I-Complication;I-Complication
16;,;O;O
16;que;O;O
16;a;O;O
16;faz;O;O
16;perder;O;B-Complication
16;a;O;I-Complication
16;sensibilidade;O;I-Complication
16;nos;O;I-Complication
16;membros;O;I-Complication
16;(;O;O
16;principalmente;O;O
16;nas;O;O
16;pernas;O;O
16;e;O;O
16;os;O;O
16;pés;O;O
16;);O;O
16;e;O;O
16;isso;O;O
16;gera;O;O
16;uma;O;O
16;série;O;O
16;de;O;O
16;problemas;O;O
16;nessas;O;O
16;regiões;O;O
16;.;O;O
16;Esse;O;O
16;conjunto;O;O
16;de;O;O
16;fatores;O;O
16;levam;O;O
16;a;O;O
16;uma;O;O
16;maior;O;O
16;dificuldade;B-Symptom;B-Symptom
16;de;I-Symptom;I-Symptom
16;cicatrização;I-Symptom;I-Symptom
16;,;O;O
16;o;O;O
16;que;O;O
16;se;O;O
16;relaciona;O;O
16;à;O;O
16;maior;O;O
16;chance;O;O
16;de;O;O
16;uma;O;O
16;pessoa;O;O
16;com;O;O
16;diabetes;B-Complication;O
16;ter;O;O
16;complicações;O;O
16;ao;O;O
16;realizar;O;O
16;cirurgias;O;O
16;,;O;O
16;tatuagens;O;O
16;ou;O;O
16;piercings;O;O
16;.;O;O
16;Por;O;O
16;isso;O;O
16;,;O;O
16;é;O;O
16;importante;O;O
16;avaliar;O;O
16;os;O;O
16;riscos;O;O
16;do;O;O
16;procedimento;O;O
16;da;O;O
16;sobrancelha;O;O
16;definitiva;O;O
16;.;O;O
17;É;O;O
17;recomendado;O;O
17;que;O;O
17;se;O;O
17;calibre;O;O
17;o;O;O
17;glicosímetro;O;B-Test
17;(;O;O
17;aparelho;O;O
17;que;O;O
17;mede;O;O
17;a;O;O
17;quantidade;B-GlucoseValue;B-GlucoseValue
17;de;I-GlucoseValue;I-GlucoseValue
17;açúcar;I-GlucoseValue;I-GlucoseValue
17;no;I-GlucoseValue;I-GlucoseValue
17;sangue;I-GlucoseValue;I-GlucoseValue
17;);O;O
17;sempre;O;O
17;que;O;O
17;for;O;O
17;abrir;O;O
17;um;O;O
17;novo;O;O
17;pacote;O;O
17;de;O;O
17;fitas;O;O
17;de;O;O
17;testagem;O;O
17;.;O;O
17;Essa;O;O
17;calibragem;O;O
17;pode;O;O
17;ser;O;O
17;realizada;O;O
17;em;O;O
17;farmácias;O;O
17;.;O;O
18;A;O;O
18;cerveja;O;B-Food
18;é;O;O
18;um;O;O
18;alimento;O;O
18;com;O;O
18;muitas;O;O
18;calorias;O;I-Food
18;e;O;O
18;carboidratos;O;I-Food
18;.;O;O
18;O;O;O
18;seu;O;O
18;consumo;O;O
18;faz;O;O
18;subir;O;O
18;muito;O;O
18;a;O;O
18;quantidade;B-GlucoseValue;B-GlucoseValue
18;de;I-GlucoseValue;I-GlucoseValue
18;açúcar;I-GlucoseValue;I-GlucoseValue
18;no;I-GlucoseValue;I-GlucoseValue
18;sangue;I-GlucoseValue;I-GlucoseValue
18;(;O;O
18;glicemia;B-GlucoseValue;B-GlucoseValue
18;);O;O
18;,;O;O
18;e;O;O
18;,;O;O
18;portanto;O;O
18;,;O;O
18;deve;O;O
18;ser;O;O
18;evitado;O;O
18;pelas;O;O
18;pessoas;O;O
18;com;O;O
18;diabetes;B-Complication;B-Complication
18;.;O;O
18;É;O;O
18;importante;O;O
18;lembrar;O;O
18;que;O;O
18;tudo;O;O
18;em;O;O
18;excesso;O;O
18;faz;O;O
18;mal;O;O
18;e;O;O
18;que;O;O
18;mais;O;O
18;importante;O;O
18;que;O;O
18;comer;O;O
18;ou;O;O
18;deixar;O;O
18;de;O;O
18;comer;O;O
18;certos;O;O
18;alimentos;O;O
18;,;O;O
18;é;O;O
18;ter;O;O
18;uma;O;O
18;dieta;B-NonMedicalTreatment;B-NonMedicalTreatment
18;balanceada;I-NonMedicalTreatment;I-NonMedicalTreatment
18;com;O;O
18;os;O;O
18;nutrientes;O;B-Food
18;e;O;O
18;calorias;O;I-Food
18;adequadas;O;O
18;para;O;O
18;cada;O;O
18;pessoa;O;O
18;.;O;O
18;Por;O;O
18;isso;O;O
18;,;O;O
18;é;O;O
18;ideal;O;O
18;que;O;O
18;se;O;O
18;consulte;O;O
18;com;O;O
18;um;O;O
18;nutricionista;O;O
18;(;O;O
18;que;O;O
18;estão;O;O
18;disponíveis;O;O
18;gratuitamente;O;O
18;no;O;O
18;SUS;O;O
18;);O;O
18;que;O;O
18;poderá;O;O
18;montar;O;O
18;uma;O;O
18;dieta;B-NonMedicalTreatment;B-NonMedicalTreatment
18;ideal;I-NonMedicalTreatment;I-NonMedicalTreatment
18;para;O;O
18;as;O;O
18;suas;O;O
18;necessidades;O;O
18;.;O;O
19;Não;O;O
19;existe;O;O
19;comprovação;O;O
19;científica;O;O
19;de;O;O
19;que;O;O
19;o;O;O
19;chá;O;B-Food
19;de;O;I-Food
19;moringa;O;I-Food
19;possa;O;O
19;ter;O;O
19;algum;O;O
19;benefício;O;O
19;real;O;O
19;para;O;O
19;a;O;O
19;saúde;O;O
19;de;O;O
19;quem;O;O
19;tem;O;O
19;diabetes;B-Complication;B-Complication
19;.;O;O
19;A;O;O
19;Sociedade;O;O
19;Brasileira;O;O
19;de;O;O
19;Diabetes;O;O
19;não;O;O
19;recomenda;O;O
19;o;O;O
19;uso;O;O
19;de;O;O
19;chás;O;B-Food
19;para;O;O
19;controlar;O;O
19;a;O;O
19;quantidade;B-GlucoseValue;B-GlucoseValue
19;de;I-GlucoseValue;I-GlucoseValue
19;açúcar;I-GlucoseValue;I-GlucoseValue
19;no;I-GlucoseValue;I-GlucoseValue
19;sangue;I-GlucoseValue;I-GlucoseValue
19;,;O;O
19;pelo;O;O
19;menos;O;O
19;até;O;O
19;que;O;O
19;existam;O;O
19;evidências;O;O
19;científicas;O;O
19;que;O;O
19;comprovem;O;O
19;a;O;O
19;eficácia;O;O
19;do;O;O
19;seu;O;O
19;uso;O;O
19;.;O;O
19;Para;O;O
19;o;O;O
19;controle;O;O
19;adequado;O;O
19;do;O;O
19;diabetes;B-Complication;B-Complication
19;,;O;O
19;é;O;O
19;importante;O;O
19;sempre;O;O
19;seguir;O;O
19;o;O;O
19;tratamento;O;O
19;prescrito;O;O
19;pelo;O;O
19;médico;O;O
19;,;O;O
19;adotar;O;O
19;hábitos;O;O
19;de;O;O
19;vida;O;O
19;saudáveis;O;O
19;e;O;O
19;se;O;B-NonMedicalTreatment
19;alimentar;O;I-NonMedicalTreatment
19;de;O;I-NonMedicalTreatment
19;forma;O;I-NonMedicalTreatment
19;balanceada;O;I-NonMedicalTreatment
19;.;O;O
20;É;O;O
20;difícil;O;O
20;fazermos;O;O
20;uma;O;O
20;avaliação;O;O
20;por;O;O
20;aqui;O;O
20;,;O;O
20;mas;O;O
20;os;O;O
20;níveis;O;B-GlucoseValue
20;elevados;B-GlucoseValue;I-GlucoseValue
20;de;I-GlucoseValue;I-GlucoseValue
20;glicose;I-GlucoseValue;I-GlucoseValue
20;no;I-GlucoseValue;I-GlucoseValue
20;sangue;I-GlucoseValue;I-GlucoseValue
20;podem;O;O
20;provocar;O;O
20;retinopatia;B-Complication;B-Complication
20;diabética;I-Complication;I-Complication
20;,;O;O
20;que;O;O
20;é;O;O
20;uma;O;O
20;complicação;O;O
20;comum;O;O
20;do;O;O
20;diabetes;B-Complication;O
20;que;O;O
20;pode;O;O
20;levar;O;O
20;à;O;O
20;perda;B-Symptom;B-Symptom
20;da;I-Symptom;I-Symptom
20;visão;I-Symptom;I-Symptom
20;.;O;O
20;Tem;O;O
20;mais;O;O
20;de;O;O
20;uma;O;O
20;maneira;O;O
20;em;O;O
20;que;O;O
20;uma;O;O
20;pessoa;O;O
20;pode;O;O
20;perceber;O;O
20;que;O;O
20;ela;O;O
20;tem;O;O
20;essa;O;O
20;complicação;O;O
20;,;O;O
20;mas;O;O
20;o;O;O
20;ideal;O;O
20;é;O;O
20;que;O;O
20;ela;O;O
20;seja;O;O
20;identificada;O;O
20;antes;O;O
20;mesmo;O;O
20;de;O;O
20;os;O;O
20;sintomas;O;O
20;começarem;O;O
20;.;O;O
20;Os;O;O
20;sintomas;O;O
20;são;O;O
20;:;O;O
20;visão;O;B-Symptom
20;embaçada;O;I-Symptom
20;,;O;O
20;pontos;O;B-Symptom
20;ou;O;I-Symptom
20;manchas;O;I-Symptom
20;escuras;O;I-Symptom
20;flutuando;O;I-Symptom
20;na;O;I-Symptom
20;visão;O;I-Symptom
20;,;O;O
20;perda;O;B-Symptom
20;gradual;O;I-Symptom
20;ou;O;I-Symptom
20;perda;B-NonMedicalTreatment;I-Symptom
20;súbita;I-NonMedicalTreatment;I-Symptom
20;da;I-NonMedicalTreatment;I-Symptom
20;visão;I-NonMedicalTreatment;I-Symptom
20;central;I-NonMedicalTreatment;I-Symptom
20;ou;O;I-Symptom
20;periférica;O;I-Symptom
20;.;O;O
20;Por;O;O
20;esse;O;O
20;motivo;O;O
20;,;O;O
20;é;O;O
20;muito;O;O
20;importante;O;O
20;adotar;O;O
20;o;O;O
20;mais;O;O
20;cedo;O;O
20;possível;O;O
20;as;O;O
20;medidas;O;O
20;de;O;O
20;prevenção;O;O
20;.;O;O
20;A;O;O
20;medida;O;O
20;mais;O;O
20;importante;O;O
20;é;O;O
20;tentar;O;O
20;sempre;O;O
20;manter;O;B-NonMedicalTreatment
20;a;O;I-NonMedicalTreatment
20;quantidade;B-GlucoseValue;I-NonMedicalTreatment
20;de;I-GlucoseValue;I-NonMedicalTreatment
20;açúcar;I-GlucoseValue;I-NonMedicalTreatment
20;no;I-GlucoseValue;I-NonMedicalTreatment
20;sangue;I-GlucoseValue;I-NonMedicalTreatment
20;sob;O;I-NonMedicalTreatment
20;controle;O;I-NonMedicalTreatment
20;.;O;O
20;É;O;O
20;muito;O;O
20;importante;O;O
20;também;O;O
20;que;O;O
20;a;O;O
20;pessoa;O;O
20;com;O;O
20;diabetes;B-Complication;O
20;faça;O;O
20;um;O;O
20;exame;O;O
20;chamado;O;O
20;fundoscopia;O;B-Test
20;óptica;O;I-Test
20;(;O;I-Test
20;ou;O;I-Test
20;exame;O;I-Test
20;de;O;I-Test
20;fundo;O;I-Test
20;de;O;I-Test
20;olho;O;I-Test
20;);O;I-Test
20;uma;O;B-Set
20;vez;O;I-Set
20;ao;O;I-Set
20;ano;O;I-Set
20;.;O;O
20;Esse;O;O
20;exame;O;O
20;irá;O;O
20;avaliar;O;O
20;o;O;O
20;estado;O;O
20;dos;O;O
20;olhos;O;O
20;,;O;O
20;e;O;O
20;,;O;O
20;a;O;O
20;partir;O;O
20;do;O;O
20;resultado;O;O
20;,;O;O
20;é;O;O
20;possível;O;O
20;escolher;O;O
20;o;O;O
20;melhor;O;O
20;tratamento;O;O
20;a;O;O
20;ser;O;O
20;adotado;O;O
20;.;O;O
21;No;O;O
21;tratamento;O;O
21;da;O;O
21;pessoa;O;O
21;com;O;O
21;diabetes;B-Complication;B-Complication
21;,;O;O
21;os;O;O
21;valores;O;O
21;ideais;O;O
21;de;O;O
21;glicose;B-GlucoseValue;B-GlucoseValue
21;no;I-GlucoseValue;I-GlucoseValue
21;sangue;I-GlucoseValue;I-GlucoseValue
21;(;O;O
21;glicemia;B-GlucoseValue;B-GlucoseValue
21;);O;O
21;dependem;O;O
21;de;O;O
21;vários;O;O
21;fatores;O;O
21;,;O;O
21;como;O;O
21;a;O;O
21;hora;O;O
21;do;O;O
21;dia;O;O
21;em;O;O
21;que;O;O
21;a;O;O
21;medida;O;O
21;é;O;O
21;feita;O;O
21;e;O;O
21;quando;O;O
21;foi;O;O
21;consumida;O;O
21;a;O;O
21;última;O;O
21;refeição;O;O
21;.;O;O
21;De;O;O
21;modo;O;O
21;geral;O;O
21;,;O;O
21;em;O;B-Time
21;jejum;O;I-Time
21;e;O;O
21;antes;B-Time;B-Time
21;das;I-Time;I-Time
21;refeições;I-Time;I-Time
21;,;O;O
21;a;O;O
21;glicemia;B-GlucoseValue;O
21;alvo;O;O
21;está;O;O
21;entre;B-GlucoseValue;B-GlucoseValue
21;80;I-GlucoseValue;I-GlucoseValue
21;e;I-GlucoseValue;I-GlucoseValue
21;130;I-GlucoseValue;I-GlucoseValue
21;.;O;O
21;Por;O;O
21;outro;O;O
21;lado;O;O
21;,;O;O
21;até;B-Time;B-Time
21;2;I-Time;I-Time
21;horas;I-Time;I-Time
21;depois;I-Time;I-Time
21;das;I-Time;I-Time
21;refeições;I-Time;I-Time
21;,;O;O
21;tolera-se;O;O
21;uma;O;O
21;glicemia;B-GlucoseValue;O
21;de;I-GlucoseValue;O
21;até;I-GlucoseValue;B-GlucoseValue
21;180;I-GlucoseValue;I-GlucoseValue
21;.;O;O
21;No;O;O
21;entanto;O;O
21;,;O;O
21;essa;O;O
21;meta;O;O
21;pode;O;O
21;ser;O;O
21;alterada;O;O
21;de;O;O
21;acordo;O;O
21;com;O;O
21;algumas;O;O
21;características;O;O
21;de;O;O
21;cada;O;O
21;indivíduo;O;O
21;.;O;O
21;Nesse;O;O
21;sentido;O;O
21;,;O;O
21;o;O;O
21;médico;O;O
21;pode;O;O
21;optar;O;O
21;por;O;O
21;fazer;O;O
21;um;O;O
21;controle;O;O
21;mais;O;O
21;restrito;O;O
21;em;O;O
21;pessoas;O;O
21;jovens;O;O
21;,;O;O
21;saudáveis;O;O
21;e;O;O
21;/;O;O
21;ou;O;O
21;com;O;O
21;pouco;O;O
21;tempo;O;O
21;de;O;O
21;diabetes;B-Complication;B-Complication
21;,;O;O
21;buscando;O;O
21;valores;O;O
21;de;O;O
21;glicemia;B-GlucoseValue;B-GlucoseValue
21;mais;O;O
21;baixos;O;O
21;.;O;O
21;Por;O;O
21;outro;O;O
21;lado;O;O
21;,;O;O
21;pode-se;O;O
21;tolerar;O;O
21;um;O;O
21;controle;O;O
21;menos;O;O
21;restrito;O;O
21;em;O;O
21;pessoas;O;O
21;idosas;O;O
21;,;O;O
21;com;O;O
21;outros;O;O
21;problemas;O;O
21;de;O;O
21;saúde;O;O
21;e;O;O
21;/;O;O
21;ou;O;O
21;com;O;O
21;longo;O;O
21;tempo;O;O
21;de;O;O
21;diabetes;B-Complication;B-Complication
21;,;O;O
21;estabelecendo;O;O
21;metas;O;O
21;de;O;O
21;glicemia;B-GlucoseValue;B-GlucoseValue
21;mais;O;O
21;altas;O;O
21;.;O;O
21;Portanto;O;O
21;,;O;O
21;ainda;O;O
21;que;O;O
21;seu;O;O
21;exame;O;O
21;esteja;O;O
21;dentro;O;O
21;das;O;O
21;metas;O;O
21;acima;O;O
21;,;O;O
21;pode;O;O
21;ser;O;O
21;que;O;O
21;elas;O;O
21;não;O;O
21;sejam;O;O
21;as;O;O
21;mais;O;O
21;adequadas;O;O
21;para;O;O
21;você;O;O
21;,;O;O
21;por;O;O
21;isso;O;O
21;é;O;O
21;muito;O;O
21;importante;O;O
21;que;O;O
21;você;O;O
21;mantenha;O;O
21;controle;O;O
21;regular;O;O
21;com;O;O
21;um;O;O
21;médico;O;O
21;,;O;O
21;que;O;O
21;irá;O;O
21;estabelecer;O;O
21;o;O;O
21;melhor;O;O
21;tratamento;O;O
21;para;O;O
21;o;O;O
21;seu;O;O
21;caso;O;O
21;.;O;O
21;Em;O;O
21;relação;O;O
21;a;O;O
21;glicada;O;O
21;,;O;O
21;de;O;O
21;modo;O;O
21;geral;O;O
21;,;O;O
21;no;O;O
21;tratamento;O;O
21;da;O;O
21;pessoa;O;O
21;com;O;O
21;diabetes;B-Complication;B-Complication
21;,;O;O
21;busca-se;O;O
21;atingir;O;O
21;valores;O;O
21;de;O;O
21;hemoglobina;O;O
21;glicada;O;O
21;(;O;O
21;HbA1c;O;O
21;);O;O
21;menores;O;O
21;que;O;O
21;7,0%;O;O
21;.;O;O
21;No;O;O
21;entanto;O;O
21;,;O;O
21;essa;O;O
21;meta;O;O
21;pode;O;O
21;ser;O;O
21;alterada;O;O
21;de;O;O
21;acordo;O;O
21;com;O;O
21;algumas;O;O
21;características;O;O
21;de;O;O
21;cada;O;O
21;indivíduo;O;O
21;.;O;O
21;Nesse;O;O
21;sentido;O;O
21;,;O;O
21;o;O;O
21;médico;O;O
21;pode;O;O
21;optar;O;O
21;por;O;O
21;fazer;O;O
21;um;O;O
21;controle;O;O
21;mais;O;O
21;restrito;O;O
21;em;O;O
21;pessoas;O;O
21;jovens;O;O
21;,;O;O
21;saudáveis;O;O
21;e;O;O
21;/;O;O
21;ou;O;O
21;com;O;O
21;pouco;O;O
21;tempo;O;O
21;de;O;O
21;diabetes;B-Complication;I-Complication
21;,;O;O
21;buscando;O;O
21;um;O;O
21;valor;O;O
21;de;O;O
21;hemoglobina;O;O
21;glicada;O;O
21;(;O;O
21;HbA1c;O;O
21;);O;O
21;próximo;O;O
21;a;O;O
21;6,5%;O;O
21;.;O;O
21;Por;O;O
21;outro;O;O
21;lado;O;O
21;,;O;O
21;pode-se;O;O
21;tolerar;O;O
21;um;O;O
21;controle;O;O
21;menos;O;O
21;restrito;O;O
21;em;O;O
21;pessoas;O;O
21;idosas;O;O
21;,;O;O
21;com;O;O
21;outros;O;O
21;problemas;O;O
21;de;O;O
21;saúde;O;O
21;e;O;O
21;/;O;O
21;ou;O;O
21;com;O;O
21;longo;O;O
21;tempo;O;O
21;de;O;O
21;diabetes;B-Complication;I-Complication
21;,;O;O
21;estabelecendo;O;O
21;metas;O;O
21;de;O;O
21;hemoglobina;O;O
21;glicada;O;O
21;(;O;O
21;HbA1c;O;O
21;);O;O
21;próximas;O;O
21;a;O;O
21;8%;O;O
21;.;O;O
21;Portanto;O;O
21;,;O;O
21;ainda;O;O
21;que;O;O
21;seu;O;O
21;exame;O;O
21;esteja;O;O
21;dentro;O;O
21;das;O;O
21;metas;O;O
21;acima;O;O
21;,;O;O
21;pode;O;O
21;ser;O;O
21;que;O;O
21;elas;O;O
21;não;O;O
21;sejam;O;O
21;as;O;O
21;mais;O;O
21;adequadas;O;O
21;para;O;O
21;você;O;O
21;,;O;O
21;por;O;O
21;isso;O;O
21;é;O;O
21;muito;O;O
21;importante;O;O
21;que;O;O
21;você;O;O
21;mantenha;O;O
21;controle;O;O
21;regular;O;O
21;com;O;O
21;um;O;O
21;médico;O;O
21;,;O;O
21;que;O;O
21;irá;O;O
21;estabelecer;O;O
21;o;O;O
21;melhor;O;O
21;tratamento;O;O
21;para;O;O
21;o;O;O
21;seu;O;O
21;caso;O;O
21;.;O;O
22;Não;O;O
22;existe;O;O
22;um;O;O
22;alimento;O;O
22;específico;O;O
22;que;O;O
22;previne;O;O
22;o;O;O
22;diabetes;B-Complication;B-Complication
22;.;O;O
22;A;O;O
22;prevenção;O;O
22;do;O;O
22;diabetes;B-Complication;I-Complication
22;deve;O;O
22;ser;O;O
22;feita;O;O
22;por;O;O
22;todas;O;O
22;as;O;O
22;pessoas;O;O
22;,;O;O
22;sem;O;O
22;exceção;O;O
22;!;O;O
22;É;O;O
22;feita;O;O
22;por;O;O
22;meio;O;O
22;de;O;O
22;uma;O;O
22;alimentação;B-NonMedicalTreatment;B-NonMedicalTreatment
22;equilibrada;I-NonMedicalTreatment;I-NonMedicalTreatment
22;e;I-NonMedicalTreatment;O
22;realização;I-NonMedicalTreatment;O
22;de;I-NonMedicalTreatment;O
22;atividade;I-NonMedicalTreatment;B-NonMedicalTreatment
22;física;I-NonMedicalTreatment;I-NonMedicalTreatment
22;por;O;O
22;pelo;O;O
22;menos;O;O
22;uma;O;B-Set
22;hora;O;I-Set
22;e;O;I-Set
22;30;O;I-Set
22;minutos;O;I-Set
22;na;O;I-Set
22;semana;O;I-Set
22;.;O;O
23;Esses;O;O
23;sintomas;O;O
23;que;O;O
23;você;O;O
23;está;O;O
23;nos;O;O
23;contando;O;O
23;podem;O;O
23;ser;O;O
23;causados;O;O
23;pela;O;O
23;neuropatia;B-Complication;B-Complication
23;diabética;I-Complication;I-Complication
23;.;O;O
23;A;O;O
23;neuropatia;B-Complication;B-Complication
23;diabética;I-Complication;I-Complication
23;pode;O;O
23;ter;O;O
23;várias;O;O
23;formas;O;O
23;de;O;O
23;apresentação;O;O
23;,;O;O
23;sendo;O;O
23;a;O;O
23;mais;O;O
23;comum;O;O
23;a;O;O
23;polineuropatia;B-Complication;B-Complication
23;sensitiva;I-Complication;I-Complication
23;distal;I-Complication;I-Complication
23;.;O;O
23;Esse;O;O
23;tipo;O;O
23;de;O;O
23;neuropatia;B-Complication;O
23;costuma;O;O
23;acometer;O;O
23;os;O;O
23;membros;O;O
23;(;O;O
23;pés;O;O
23;,;O;O
23;pernas;O;O
23;,;O;O
23;mãos;O;O
23;e;O;O
23;braços;O;O
23;);O;O
23;,;O;O
23;iniciando;O;O
23;com;O;O
23;sintomas;O;O
23;de;O;O
23;dor;B-Symptom;B-Symptom
23;em;O;I-Symptom
23;queimação;O;I-Symptom
23;principalmente;O;O
23;à;O;O
23;noite;O;B-Time
23;e;O;O
23;,;O;O
23;com;O;O
23;a;O;O
23;piora;O;O
23;,;O;O
23;evoluindo;O;O
23;para;O;O
23;perda;B-Complication;B-Complication
23;da;I-Complication;I-Complication
23;sensibilidade;I-Complication;I-Complication
23;(;O;O
23;dificuldade;B-Complication;B-Complication
23;de;I-Complication;I-Complication
23;sentir;I-Complication;I-Complication
23;o;I-Complication;I-Complication
23;toque;I-Complication;I-Complication
23;);O;O
23;.;O;O
23;Se;O;O
23;você;O;O
23;já;O;O
23;possui;O;O
23;algum;O;O
23;dano;O;O
23;ou;O;O
23;dor;B-Symptom;B-Symptom
23;crônica;I-Symptom;I-Symptom
23;existem;O;O
23;tratamentos;B-Medication;B-Medication
23;farmacológicos;O;I-Medication
23;(;O;O
23;remédios;O;O
23;);O;O
23;que;O;O
23;podem;O;O
23;auxiliar;O;O
23;no;O;O
23;controle;O;O
23;da;O;O
23;dor;B-Symptom;B-Symptom
23;,;O;O
23;mas;O;O
23;que;O;O
23;devem;O;O
23;ser;O;O
23;prescritos;O;O
23;pelo;O;O
23;médico;O;O
23;que;O;O
23;faz;O;O
23;o;O;O
23;seu;O;O
23;acompanhamento;O;O
23;.;O;O
24;Esses;O;O
24;não;O;O
24;são;O;O
24;sintomas;O;O
24;típicos;O;O
24;de;O;O
24;diabetes;B-Complication;B-Complication
24;.;O;O
24;No;O;O
24;entanto;O;O
24;,;O;O
24;não;O;O
24;devem;O;O
24;ser;O;O
24;ignorados;O;O
24;,;O;O
24;pois;O;O
24;podem;O;O
24;indicar;O;O
24;algum;O;O
24;outro;O;O
24;problema;O;O
24;de;O;O
24;saúde;O;O
24;!;O;O
24;Portanto;O;O
24;,;O;O
24;é;O;O
24;importante;O;O
24;que;O;O
24;se;O;O
24;procure;O;O
24;um;O;O
24;médico;O;O
24;.;O;O
25;A;O;O
25;farinha;O;B-Food
25;de;O;I-Food
25;coco;O;I-Food
25;e;O;O
25;a;O;O
25;farinha;O;B-Food
25;de;O;I-Food
25;amêndoas;O;I-Food
25;possuem;O;O
25;fibras;O;O
25;e;O;O
25;baixo;B-GlucoseValue;B-GlucoseValue
25;índice;I-GlucoseValue;I-GlucoseValue
25;glicêmico;I-GlucoseValue;I-GlucoseValue
25;(;O;O
25;o;O;O
25;açúcar;O;O
25;presente;O;O
25;nelas;O;O
25;é;O;O
25;absorvido;O;O
25;mais;O;O
25;lentamente;O;O
25;);O;O
25;e;O;O
25;isso;O;O
25;é;O;O
25;algo;O;O
25;positivo;O;O
25;para;O;O
25;quem;O;O
25;tem;O;O
25;diabetes;B-Complication;O
25;.;O;O
25;Mas;O;O
25;também;O;O
25;é;O;O
25;importante;O;O
25;lembrar;O;O
25;que;O;O
25;tudo;O;O
25;em;O;O
25;excesso;O;O
25;faz;O;O
25;mal;O;O
25;e;O;O
25;que;O;O
25;mais;O;O
25;importante;O;O
25;que;O;O
25;comer;O;O
25;ou;O;O
25;deixar;O;O
25;de;O;O
25;comer;O;O
25;certos;O;O
25;alimentos;O;O
25;,;O;O
25;é;O;O
25;ter;O;O
25;uma;O;B-NonMedicalTreatment
25;dieta;B-NonMedicalTreatment;I-NonMedicalTreatment
25;balanceada;I-NonMedicalTreatment;I-NonMedicalTreatment
25;com;O;I-NonMedicalTreatment
25;os;O;I-NonMedicalTreatment
25;nutrientes;O;I-NonMedicalTreatment
25;e;O;I-NonMedicalTreatment
25;calorias;O;I-NonMedicalTreatment
25;adequadas;O;I-NonMedicalTreatment
25;para;O;O
25;cada;O;O
25;pessoa;O;O
25;.;O;O
25;Por;O;O
25;isso;O;O
25;,;O;O
25;é;O;O
25;ideal;O;O
25;que;O;O
25;se;O;O
25;consulte;O;O
25;com;O;O
25;um;O;O
25;nutricionista;O;O
25;(;O;O
25;que;O;O
25;estão;O;O
25;disponíveis;O;O
25;gratuitamente;O;O
25;no;O;O
25;SUS;O;O
25;);O;O
25;que;O;O
25;poderá;O;O
25;montar;O;O
25;uma;O;O
25;dieta;B-NonMedicalTreatment;O
25;ideal;I-NonMedicalTreatment;O
25;para;O;O
25;as;O;O
25;suas;O;O
25;necessidades;O;O
25;.;O;O
26;De;O;O
26;modo;O;O
26;geral;O;O
26;,;O;O
26;no;O;O
26;tratamento;O;O
26;da;O;O
26;pessoa;O;O
26;com;O;O
26;diabetes;B-Complication;B-Complication
26;,;O;O
26;busca-se;O;O
26;atingir;O;O
26;valores;O;O
26;de;O;O
26;hemoglobina;O;O
26;glicada;O;O
26;(;O;O
26;HbA1c;O;O
26;);O;O
26;menores;O;O
26;que;O;O
26;7,0%;O;O
26;.;O;O
26;No;O;O
26;entanto;O;O
26;,;O;O
26;essa;O;O
26;meta;O;O
26;pode;O;O
26;ser;O;O
26;alterada;O;O
26;de;O;O
26;acordo;O;O
26;com;O;O
26;algumas;O;O
26;características;O;O
26;de;O;O
