id;token;pred_tag;true_tag
9;tensor(7);B-Medication;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(13);I-Symptom;B-Symptom
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
9;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(4);B-NonMedicalTreatment;B-NonMedicalTreatment
10;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
10;tensor(21);B-Food;I-NonMedicalTreatment
10;tensor(21);I-Food;I-NonMedicalTreatment
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);I-Symptom;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(18);O;B-Complication
10;tensor(25);O;I-Complication
10;tensor(25);I-NonMedicalTreatment;I-Complication
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(1);B-NonMedicalTreatment;B-GlucoseValue
10;tensor(24);I-GlucoseValue;I-GlucoseValue
10;tensor(24);I-GlucoseValue;I-GlucoseValue
10;tensor(7);O;O
10;tensor(7);B-NonMedicalTreatment;O
10;tensor(1);I-GlucoseValue;B-GlucoseValue
10;tensor(24);I-GlucoseValue;I-GlucoseValue
10;tensor(24);I-GlucoseValue;I-GlucoseValue
10;tensor(14);I-GlucoseValue;B-Time
10;tensor(26);I-NonMedicalTreatment;I-Time
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);B-NonMedicalTreatment;O
10;tensor(7);B-NonMedicalTreatment;O
10;tensor(4);B-NonMedicalTreatment;B-NonMedicalTreatment
10;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
10;tensor(21);B-NonMedicalTreatment;I-NonMedicalTreatment
10;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
10;tensor(7);O;O
10;tensor(7);B-NonMedicalTreatment;O
10;tensor(7);I-NonMedicalTreatment;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);B-NonMedicalTreatment;O
10;tensor(7);I-NonMedicalTreatment;O
10;tensor(7);I-Symptom;O
10;tensor(7);I-NonMedicalTreatment;O
10;tensor(7);I-NonMedicalTreatment;O
10;tensor(7);I-NonMedicalTreatment;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);I-NonMedicalTreatment;O
10;tensor(7);I-NonMedicalTreatment;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
10;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(18);B-Complication;B-Complication
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);B-Complication;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(19);B-NonMedicalTreatment;B-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(3);I-NonMedicalTreatment;I-Test
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(19);B-NonMedicalTreatment;B-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(19);B-NonMedicalTreatment;B-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(3);I-GlucoseValue;I-Test
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(18);B-Complication;B-Complication
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
11;tensor(7);O;O
12;tensor(7);O;O
12;tensor(13);I-Symptom;B-Symptom
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(18);B-Complication;B-Complication
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);B-Complication;O
12;tensor(7);O;O
12;tensor(25);B-Complication;I-Complication
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);I-GlucoseValue;O
12;tensor(1);I-GlucoseValue;B-GlucoseValue
12;tensor(24);I-GlucoseValue;I-GlucoseValue
12;tensor(24);I-GlucoseValue;I-GlucoseValue
12;tensor(24);I-GlucoseValue;I-GlucoseValue
12;tensor(24);I-GlucoseValue;I-GlucoseValue
12;tensor(7);I-GlucoseValue;O
12;tensor(7);I-GlucoseValue;O
12;tensor(7);I-GlucoseValue;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);B-Complication;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);I-Symptom;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(18);B-Complication;B-Complication
12;tensor(7);O;O
12;tensor(7);O;O
12;tensor(13);I-Symptom;B-Symptom
12;tensor(7);I-Symptom;O
12;tensor(16);I-Symptom;I-Symptom
12;tensor(7);I-Symptom;O
12;tensor(16);I-Symptom;I-Symptom
12;tensor(7);I-Symptom;O
12;tensor(16);I-Symptom;I-Symptom
12;tensor(7);I-Symptom;O
12;tensor(13);I-Symptom;B-Symptom
12;tensor(16);I-Symptom;I-Symptom
12;tensor(16);I-Symptom;I-Symptom
12;tensor(16);I-Symptom;I-Symptom
12;tensor(7);I-Symptom;O
12;tensor(13);I-Symptom;B-Symptom
12;tensor(7);I-Symptom;O
12;tensor(16);I-Symptom;I-Symptom
12;tensor(7);I-Symptom;O
12;tensor(13);I-Symptom;B-Symptom
12;tensor(16);I-Symptom;I-Symptom
12;tensor(7);O;O
12;tensor(13);I-Symptom;B-Symptom
12;tensor(7);O;O
12;tensor(13);I-Symptom;B-Symptom
12;tensor(16);I-Symptom;I-Symptom
12;tensor(16);I-Symptom;I-Symptom
12;tensor(7);O;O
12;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(18);B-Complication;B-Complication
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(18);I-Symptom;B-Complication
13;tensor(25);I-Symptom;I-Complication
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(13);I-Symptom;B-Symptom
13;tensor(16);I-Symptom;I-Symptom
13;tensor(16);I-Symptom;I-Symptom
13;tensor(16);I-Symptom;I-Symptom
13;tensor(16);I-Symptom;I-Symptom
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(18);B-Complication;B-Complication
13;tensor(25);I-GlucoseValue;I-Complication
13;tensor(25);I-GlucoseValue;I-Complication
13;tensor(2);O;B-Duration
13;tensor(12);O;I-Duration
13;tensor(12);O;I-Duration
13;tensor(12);O;I-Duration
13;tensor(12);O;I-Duration
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);B-NonMedicalTreatment;O
13;tensor(7);O;O
13;tensor(7);I-Symptom;O
13;tensor(15);I-NonMedicalTreatment;B-Set
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(18);I-Symptom;B-Complication
13;tensor(7);I-Symptom;O
13;tensor(7);I-Symptom;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);B-NonMedicalTreatment;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);O;O
13;tensor(7);B-NonMedicalTreatment;O
13;tensor(7);I-GlucoseValue;O
13;tensor(7);I-GlucoseValue;O
13;tensor(7);I-NonMedicalTreatment;O
13;tensor(7);O;O
13;tensor(7);I-NonMedicalTreatment;O
13;tensor(7);I-GlucoseValue;O
13;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(19);B-Medication;B-Test
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(15);O;B-Set
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);B-Medication;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
14;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(18);B-Complication;B-Complication
15;tensor(7);O;O
15;tensor(7);I-Complication;O
15;tensor(7);O;O
15;tensor(7);I-GlucoseValue;O
15;tensor(1);I-GlucoseValue;B-GlucoseValue
15;tensor(7);I-GlucoseValue;O
15;tensor(1);I-GlucoseValue;B-GlucoseValue
15;tensor(24);I-GlucoseValue;I-GlucoseValue
15;tensor(24);I-GlucoseValue;I-GlucoseValue
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);I-GlucoseValue;O
15;tensor(7);I-GlucoseValue;O
15;tensor(7);I-GlucoseValue;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(13);B-Complication;B-Symptom
15;tensor(7);O;O
15;tensor(7);I-Symptom;O
15;tensor(7);I-GlucoseValue;O
15;tensor(7);I-GlucoseValue;O
15;tensor(7);O;O
15;tensor(7);I-GlucoseValue;O
15;tensor(7);I-GlucoseValue;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);I-Symptom;O
15;tensor(7);I-Symptom;O
15;tensor(13);I-Symptom;B-Symptom
15;tensor(16);I-Symptom;I-Symptom
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(7);O;O
15;tensor(4);B-NonMedicalTreatment;B-NonMedicalTreatment
15;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
15;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
15;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);B-Complication;O
16;tensor(7);O;O
16;tensor(18);B-Complication;B-Complication
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(25);B-Complication;I-Complication
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);I-GlucoseValue;O
16;tensor(1);I-GlucoseValue;B-GlucoseValue
16;tensor(24);I-GlucoseValue;I-GlucoseValue
16;tensor(24);I-GlucoseValue;I-GlucoseValue
16;tensor(24);I-GlucoseValue;I-GlucoseValue
16;tensor(24);I-GlucoseValue;I-GlucoseValue
16;tensor(7);I-GlucoseValue;O
16;tensor(7);I-GlucoseValue;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(18);B-Complication;B-Complication
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(13);I-Symptom;B-Symptom
16;tensor(7);I-Symptom;O
16;tensor(16);I-Symptom;I-Symptom
16;tensor(7);I-Symptom;O
16;tensor(16);I-Symptom;I-Symptom
16;tensor(7);I-Symptom;O
16;tensor(16);I-Symptom;I-Symptom
16;tensor(7);I-Symptom;O
16;tensor(16);I-Symptom;I-Symptom
16;tensor(7);I-Symptom;O
16;tensor(13);I-Symptom;B-Symptom
16;tensor(16);I-Symptom;I-Symptom
16;tensor(16);I-Symptom;I-Symptom
16;tensor(16);I-Symptom;I-Symptom
16;tensor(7);I-Symptom;O
16;tensor(13);I-Symptom;B-Symptom
16;tensor(7);I-Symptom;O
16;tensor(16);I-Symptom;I-Symptom
16;tensor(7);I-Symptom;O
16;tensor(13);I-Symptom;B-Symptom
16;tensor(16);I-Symptom;I-Symptom
16;tensor(7);O;O
16;tensor(13);I-Symptom;B-Symptom
16;tensor(7);O;O
16;tensor(13);I-Symptom;B-Symptom
16;tensor(16);I-Symptom;I-Symptom
16;tensor(16);I-Symptom;I-Symptom
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
16;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(10);B-Food;B-Medication
17;tensor(17);I-Food;I-Medication
17;tensor(17);I-Food;I-Medication
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);I-GlucoseValue;O
17;tensor(7);I-GlucoseValue;O
17;tensor(1);I-GlucoseValue;B-GlucoseValue
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);B-Food;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(18);B-Complication;B-Complication
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(25);B-Complication;I-Complication
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);B-NonMedicalTreatment;O
17;tensor(7);B-NonMedicalTreatment;O
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);O;O
17;tensor(7);B-NonMedicalTreatment;O
17;tensor(7);B-NonMedicalTreatment;O
17;tensor(4);B-NonMedicalTreatment;B-NonMedicalTreatment
17;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
17;tensor(7);O;O
17;tensor(7);B-NonMedicalTreatment;O
17;tensor(4);B-NonMedicalTreatment;B-NonMedicalTreatment
17;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);O;O
17;tensor(7);B-NonMedicalTreatment;O
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);B-Medication;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);O;O
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);O;O
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);O;O
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);O;O
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);O;O
17;tensor(7);B-NonMedicalTreatment;O
17;tensor(7);B-NonMedicalTreatment;O
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);I-NonMedicalTreatment;O
17;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(5);B-Complication;B-DiabetesType
18;tensor(0);I-Complication;I-DiabetesType
18;tensor(7);I-Complication;O
18;tensor(7);I-Complication;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);I-Complication;O
18;tensor(7);O;O
18;tensor(2);O;B-Duration
18;tensor(12);O;I-Duration
18;tensor(7);O;O
18;tensor(7);I-Symptom;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(2);O;B-Duration
18;tensor(12);O;I-Duration
18;tensor(12);O;I-Duration
18;tensor(12);O;I-Duration
18;tensor(12);O;I-Duration
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(5);B-Complication;B-DiabetesType
18;tensor(0);I-Complication;I-DiabetesType
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);O;O
18;tensor(7);I-Complication;O
18;tensor(7);O;O
19;tensor(7);O;O
19;tensor(18);B-Complication;B-Complication
19;tensor(25);I-Complication;I-Complication
19;tensor(25);I-Complication;I-Complication
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);B-NonMedicalTreatment;O
19;tensor(7);I-NonMedicalTreatment;O
19;tensor(7);I-NonMedicalTreatment;O
19;tensor(7);I-NonMedicalTreatment;O
19;tensor(7);I-NonMedicalTreatment;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(4);B-NonMedicalTreatment;B-NonMedicalTreatment
19;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
19;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
19;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
19;tensor(7);I-NonMedicalTreatment;O
19;tensor(4);B-NonMedicalTreatment;B-NonMedicalTreatment
19;tensor(21);I-NonMedicalTreatment;I-NonMedicalTreatment
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
19;tensor(7);O;O
20;tensor(7);O;O
20;tensor(9);B-Food;B-Food
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(8);I-Food;I-Food
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(8);I-Food;I-Food
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(8);I-Food;I-Food
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(1);I-GlucoseValue;B-GlucoseValue
20;tensor(24);I-GlucoseValue;I-GlucoseValue
20;tensor(7);I-GlucoseValue;O
20;tensor(7);I-GlucoseValue;O
20;tensor(7);O;O
20;tensor(1);I-GlucoseValue;B-GlucoseValue
20;tensor(24);I-GlucoseValue;I-GlucoseValue
20;tensor(24);I-GlucoseValue;I-GlucoseValue
20;tensor(7);I-GlucoseValue;O
20;tensor(7);I-GlucoseValue;O
20;tensor(7);I-GlucoseValue;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(18);B-Complication;B-Complication
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
20;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(18);B-Complication;B-Complication
21;tensor(25);I-Complication;I-Complication
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(18);B-Complication;B-Complication
21;tensor(25);I-Complication;I-Complication
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);B-Complication;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(18);B-Complication;B-Complication
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);B-NonMedicalTreatment;O
21;tensor(7);I-NonMedicalTreatment;O
21;tensor(7);I-NonMedicalTreatment;O
21;tensor(1);I-GlucoseValue;B-GlucoseValue
21;tensor(7);O;O
21;tensor(1);I-GlucoseValue;B-GlucoseValue
21;tensor(24);I-GlucoseValue;I-GlucoseValue
21;tensor(24);I-GlucoseValue;I-GlucoseValue
21;tensor(24);I-GlucoseValue;I-GlucoseValue
21;tensor(24);I-GlucoseValue;I-GlucoseValue
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
21;tensor(7);O;O
