,File,Token ID,Token position,Token,Entity,Relation,Relation ID
3245,main_resposta_0033.txt,1-2,8-19,tratamentos,_,_,_
3246,main_resposta_0033.txt,1-3,20-24,para,_,_,_
3247,main_resposta_0033.txt,1-4,25-26,a,_,_,_
3248,main_resposta_0033.txt,1-5,27-38,retinopatia,Complication[1],prevents,1-38[2_1]
3249,main_resposta_0033.txt,1-6,39-48,diabética,Complication[1],_,_
3250,main_resposta_0033.txt,1-7,49-50,e,_,_,_
3251,main_resposta_0033.txt,1-8,51-55,suas,_,_,_
3252,main_resposta_0033.txt,1-9,56-68,complicações,_,_,_
3253,main_resposta_0033.txt,1-10,68-69,",",_,_,_
3254,main_resposta_0033.txt,1-11,70-75,sendo,_,_,_
3255,main_resposta_0033.txt,1-12,76-79,que,_,_,_
3256,main_resposta_0033.txt,1-13,79-80,",",_,_,_
3257,main_resposta_0033.txt,1-14,81-87,quanto,_,_,_
3258,main_resposta_0033.txt,1-15,88-92,mais,_,_,_
3259,main_resposta_0033.txt,1-16,93-97,cedo,_,_,_
3260,main_resposta_0033.txt,1-17,98-99,o,_,_,_
3261,main_resposta_0033.txt,1-18,100-108,problema,_,_,_
3262,main_resposta_0033.txt,1-19,109-112,for,_,_,_
3263,main_resposta_0033.txt,1-20,113-123,descoberto,_,_,_
3264,main_resposta_0033.txt,1-21,123-124,",",_,_,_
3265,main_resposta_0033.txt,1-22,125-132,maiores,_,_,_
3266,main_resposta_0033.txt,1-23,133-135,as,_,_,_
3267,main_resposta_0033.txt,1-24,136-143,chances,_,_,_
3268,main_resposta_0033.txt,1-25,144-146,de,_,_,_
3269,main_resposta_0033.txt,1-26,147-154,sucesso,_,_,_
3270,main_resposta_0033.txt,1-27,154-155,.,_,_,_
3271,main_resposta_0033.txt,1-28,156-157,A,_,_,_
3272,main_resposta_0033.txt,1-29,158-164,melhor,_,_,_
3273,main_resposta_0033.txt,1-30,165-170,forma,_,_,_
3274,main_resposta_0033.txt,1-31,171-173,de,_,_,_
3275,main_resposta_0033.txt,1-32,174-176,se,_,_,_
3276,main_resposta_0033.txt,1-33,177-185,prevenir,_,_,_
3277,main_resposta_0033.txt,1-34,186-192,contra,_,_,_
3278,main_resposta_0033.txt,1-35,193-194,a,_,_,_
3279,main_resposta_0033.txt,1-36,195-206,retinopatia,_,_,_
3280,main_resposta_0033.txt,1-37,207-208,é,_,_,_
3281,main_resposta_0033.txt,1-38,209-217,mantendo,NonMedicalTreatment[2],_,_
3282,main_resposta_0033.txt,1-39,218-220,os,NonMedicalTreatment[2],_,_
3283,main_resposta_0033.txt,1-40,221-227,níveis,NonMedicalTreatment[2]|GlucoseValue[3],_,_
3284,main_resposta_0033.txt,1-41,228-230,de,NonMedicalTreatment[2]|GlucoseValue[3],_,_
3285,main_resposta_0033.txt,1-42,231-237,açúcar,NonMedicalTreatment[2]|GlucoseValue[3],_,_
3286,main_resposta_0033.txt,1-43,238-240,no,NonMedicalTreatment[2]|GlucoseValue[3],_,_
3287,main_resposta_0033.txt,1-44,241-247,sangue,NonMedicalTreatment[2]|GlucoseValue[3],_,_
3288,main_resposta_0033.txt,1-45,248-249,e,NonMedicalTreatment[2],_,_
3289,main_resposta_0033.txt,1-46,250-251,a,NonMedicalTreatment[2],_,_
3290,main_resposta_0033.txt,1-47,252-259,pressão,NonMedicalTreatment[2],_,_
3291,main_resposta_0033.txt,1-48,260-269,sanguínea,NonMedicalTreatment[2],_,_
3292,main_resposta_0033.txt,1-49,270-273,sob,NonMedicalTreatment[2],_,_
3293,main_resposta_0033.txt,1-50,274-282,controle,NonMedicalTreatment[2],_,_
3294,main_resposta_0033.txt,1-51,282-283,.,NonMedicalTreatment[2],_,_
3295,main_resposta_0034.txt,1-1,0-1,A,_,_,_
3296,main_resposta_0034.txt,1-2,2-13,retinopatia,Complication[1],has|has,1-4[2_1]|1-81[0_1]
3297,main_resposta_0034.txt,1-3,14-27,proliferativa,Complication[1],_,_
3298,main_resposta_0034.txt,1-4,28-34,entope,Symptom[2],_,_
3299,main_resposta_0034.txt,1-5,35-37,os,Symptom[2],_,_
3300,main_resposta_0034.txt,1-6,38-46,pequenos,Symptom[2],_,_
3301,main_resposta_0034.txt,1-7,47-52,vasos,Symptom[2],_,_
3302,main_resposta_0034.txt,1-8,53-63,sanguíneos,Symptom[2],_,_
3303,main_resposta_0034.txt,1-9,64-67,que,_,_,_
3304,main_resposta_0034.txt,1-10,68-73,ficam,_,_,_
3305,main_resposta_0034.txt,1-11,74-79,atrás,_,_,_
3306,main_resposta_0034.txt,1-12,80-83,dos,_,_,_
3307,main_resposta_0034.txt,1-13,84-89,olhos,_,_,_
3308,main_resposta_0034.txt,1-14,89-90,.,_,_,_
3309,main_resposta_0034.txt,1-15,91-95,Eles,_,_,_
3310,main_resposta_0034.txt,1-16,96-101,ficam,_,_,_
3311,main_resposta_0034.txt,1-17,102-112,totalmente,_,_,_
3312,main_resposta_0034.txt,1-18,113-123,obstruídos,_,_,_
3313,main_resposta_0034.txt,1-19,124-125,e,_,_,_
3314,main_resposta_0034.txt,1-20,126-129,não,_,_,_
3315,main_resposta_0034.txt,1-21,130-135,levam,_,_,_
3316,main_resposta_0034.txt,1-22,136-140,mais,_,_,_
3317,main_resposta_0034.txt,1-23,141-149,oxigênio,_,_,_
3318,main_resposta_0034.txt,1-24,150-151,à,_,_,_
3319,main_resposta_0034.txt,1-25,152-158,retina,_,_,_
3320,main_resposta_0034.txt,1-26,158-159,.,_,_,_
3321,main_resposta_0034.txt,1-27,160-165,Parte,_,_,_
3322,main_resposta_0034.txt,1-28,166-170,dela,_,_,_
3323,main_resposta_0034.txt,1-29,171-175,pode,_,_,_
3324,main_resposta_0034.txt,1-30,176-179,até,_,_,_
3325,main_resposta_0034.txt,1-31,180-186,morrer,_,_,_
3326,main_resposta_0034.txt,1-32,186-187,",",_,_,_
3327,main_resposta_0034.txt,1-33,188-189,e,_,_,_
3328,main_resposta_0034.txt,1-34,190-195,novos,_,_,_
3329,main_resposta_0034.txt,1-35,196-201,vasos,_,_,_
3330,main_resposta_0034.txt,1-36,202-209,começam,_,_,_
3331,main_resposta_0034.txt,1-37,210-211,a,_,_,_
3332,main_resposta_0034.txt,1-38,212-219,crescer,_,_,_
3333,main_resposta_0034.txt,1-39,220-224,para,_,_,_
3334,main_resposta_0034.txt,1-40,225-231,tentar,_,_,_
3335,main_resposta_0034.txt,1-41,232-240,resolver,_,_,_
3336,main_resposta_0034.txt,1-42,241-242,o,_,_,_
3337,main_resposta_0034.txt,1-43,243-251,problema,_,_,_
3338,main_resposta_0034.txt,1-44,251-252,.,_,_,_
3339,main_resposta_0034.txt,1-45,253-258,Esses,_,_,_
3340,main_resposta_0034.txt,1-46,259-264,novos,_,_,_
3341,main_resposta_0034.txt,1-47,265-270,vasos,_,_,_
3342,main_resposta_0034.txt,1-48,271-274,são,_,_,_
3343,main_resposta_0034.txt,1-49,275-282,frágeis,_,_,_
3344,main_resposta_0034.txt,1-50,283-284,e,_,_,_
3345,main_resposta_0034.txt,1-51,285-290,podem,_,_,_
3346,main_resposta_0034.txt,1-52,291-296,vazar,_,_,_
3347,main_resposta_0034.txt,1-53,296-297,",",_,_,_
3348,main_resposta_0034.txt,1-54,298-306,causando,_,_,_
3349,main_resposta_0034.txt,1-55,307-317,hemorragia,Symptom[3],has,1-2[1_3]
3350,main_resposta_0034.txt,1-56,318-320,no,Symptom[3],_,_
3351,main_resposta_0034.txt,1-57,321-325,olho,Symptom[3],_,_
3352,main_resposta_0034.txt,1-58,325-326,.,_,_,_
3353,main_resposta_0034.txt,1-59,327-329,Os,_,_,_
3354,main_resposta_0034.txt,1-60,330-335,novos,_,_,_
3355,main_resposta_0034.txt,1-61,336-345,capilares,_,_,_
3356,main_resposta_0034.txt,1-62,346-351,podem,_,_,_
3357,main_resposta_0034.txt,1-63,352-358,causar,_,_,_
3358,main_resposta_0034.txt,1-64,359-365,também,_,_,_
3359,main_resposta_0034.txt,1-65,366-369,uma,_,_,_
3360,main_resposta_0034.txt,1-66,370-377,espécie,_,_,_
3361,main_resposta_0034.txt,1-67,378-380,de,_,_,_
3362,main_resposta_0034.txt,1-68,381-389,cicatriz,_,_,_
3363,main_resposta_0034.txt,1-69,389-390,",",_,_,_
3364,main_resposta_0034.txt,1-70,391-402,distorcendo,_,_,_
3365,main_resposta_0034.txt,1-71,403-404,a,_,_,_
3366,main_resposta_0034.txt,1-72,405-411,retina,_,_,_
3367,main_resposta_0034.txt,1-73,412-413,e,_,_,_
3368,main_resposta_0034.txt,1-74,414-424,provocando,_,_,_
3369,main_resposta_0034.txt,1-75,425-428,seu,_,_,_
3370,main_resposta_0034.txt,1-76,429-441,descolamento,Symptom,has,1-2[1_0]
3371,main_resposta_0034.txt,1-77,441-442,",",_,_,_
3372,main_resposta_0034.txt,1-78,443-445,ou,_,_,_
3373,main_resposta_0034.txt,1-79,446-451,ainda,_,_,_
3374,main_resposta_0034.txt,1-80,451-452,",",_,_,_
3375,main_resposta_0034.txt,1-81,453-461,glaucoma,Complication,_,_
3376,main_resposta_0034.txt,1-82,461-462,.,_,_,_
3377,main_resposta_0034.txt,1-83,463-464,A,_,_,_
3378,main_resposta_0034.txt,1-84,465-476,retinopatia,_,_,_
3379,main_resposta_0034.txt,1-85,477-490,proliferativa,_,_,_
3380,main_resposta_0034.txt,1-86,491-492,é,_,_,_
3381,main_resposta_0034.txt,1-87,493-496,uma,_,_,_
3382,main_resposta_0034.txt,1-88,497-500,das,_,_,_
3383,main_resposta_0034.txt,1-89,501-507,formas,_,_,_
3384,main_resposta_0034.txt,1-90,508-512,mais,_,_,_
3385,main_resposta_0034.txt,1-91,513-518,raras,_,_,_
3386,main_resposta_0034.txt,1-92,519-520,e,_,_,_
3387,main_resposta_0034.txt,1-93,521-525,mais,_,_,_
3388,main_resposta_0034.txt,1-94,526-532,graves,_,_,_
3389,main_resposta_0034.txt,1-95,533-535,de,_,_,_
3390,main_resposta_0034.txt,1-96,536-542,lesões,_,_,_
3391,main_resposta_0034.txt,1-97,543-546,que,_,_,_
3392,main_resposta_0034.txt,1-98,547-554,ocorrem,_,_,_
3393,main_resposta_0034.txt,1-99,555-557,na,_,_,_
3394,main_resposta_0034.txt,1-100,558-564,retina,_,_,_
3395,main_resposta_0034.txt,1-101,565-571,devido,_,_,_
3396,main_resposta_0034.txt,1-102,572-574,ao,_,_,_
3397,main_resposta_0034.txt,1-103,575-583,diabetes,_,_,_
3398,main_resposta_0034.txt,1-104,583-584,.,_,_,_
3399,main_resposta_0035.txt,1-1,0-1,A,_,_,_
3400,main_resposta_0035.txt,1-2,2-8,melhor,_,_,_
3401,main_resposta_0035.txt,1-3,9-14,forma,_,_,_
3402,main_resposta_0035.txt,1-4,15-17,de,_,_,_
3403,main_resposta_0035.txt,1-5,18-20,se,_,_,_
3404,main_resposta_0035.txt,1-6,21-29,prevenir,_,_,_
3405,main_resposta_0035.txt,1-7,30-36,contra,_,_,_
3406,main_resposta_0035.txt,1-8,37-38,a,_,_,_
3407,main_resposta_0035.txt,1-9,39-50,retinopatia,Complication,prevents,1-11[1_0]
3408,main_resposta_0035.txt,1-10,51-52,é,_,_,_
3409,main_resposta_0035.txt,1-11,53-61,mantendo,NonMedicalTreatment[1],_,_
3410,main_resposta_0035.txt,1-12,62-64,os,NonMedicalTreatment[1],_,_
3411,main_resposta_0035.txt,1-13,65-71,níveis,NonMedicalTreatment[1]|GlucoseValue[2],_,_
3412,main_resposta_0035.txt,1-14,72-74,de,NonMedicalTreatment[1]|GlucoseValue[2],_,_
3413,main_resposta_0035.txt,1-15,75-81,açúcar,NonMedicalTreatment[1]|GlucoseValue[2],_,_
3414,main_resposta_0035.txt,1-16,82-84,no,NonMedicalTreatment[1]|GlucoseValue[2],_,_
3415,main_resposta_0035.txt,1-17,85-91,sangue,NonMedicalTreatment[1]|GlucoseValue[2],_,_
3416,main_resposta_0035.txt,1-18,92-93,e,NonMedicalTreatment[1],_,_
3417,main_resposta_0035.txt,1-19,94-95,a,NonMedicalTreatment[1],_,_
3418,main_resposta_0035.txt,1-20,96-103,pressão,NonMedicalTreatment[1],_,_
3419,main_resposta_0035.txt,1-21,104-113,sanguínea,NonMedicalTreatment[1],_,_
3420,main_resposta_0035.txt,1-22,114-117,sob,NonMedicalTreatment[1],_,_
3421,main_resposta_0035.txt,1-23,118-126,controle,NonMedicalTreatment[1],_,_
3422,main_resposta_0035.txt,1-24,126-127,.,_,_,_
3423,main_resposta_0035.txt,1-25,128-135,Existem,_,_,_
3424,main_resposta_0035.txt,1-26,136-147,tratamentos,_,_,_
3425,main_resposta_0035.txt,1-27,148-152,para,_,_,_
3426,main_resposta_0035.txt,1-28,153-154,a,_,_,_
3427,main_resposta_0035.txt,1-29,155-166,retinopatia,_,_,_
3428,main_resposta_0035.txt,1-30,167-176,diabética,_,_,_
3429,main_resposta_0035.txt,1-31,177-178,e,_,_,_
3430,main_resposta_0035.txt,1-32,179-183,suas,_,_,_
3431,main_resposta_0035.txt,1-33,184-196,complicações,_,_,_
3432,main_resposta_0035.txt,1-34,196-197,",",_,_,_
3433,main_resposta_0035.txt,1-35,198-203,sendo,_,_,_
3434,main_resposta_0035.txt,1-36,204-207,que,_,_,_
3435,main_resposta_0035.txt,1-37,207-208,",",_,_,_
3436,main_resposta_0035.txt,1-38,209-215,quanto,_,_,_
3437,main_resposta_0035.txt,1-39,216-220,mais,_,_,_
3438,main_resposta_0035.txt,1-40,221-225,cedo,_,_,_
3439,main_resposta_0035.txt,1-41,226-227,o,_,_,_
3440,main_resposta_0035.txt,1-42,228-236,problema,_,_,_
3441,main_resposta_0035.txt,1-43,237-240,for,_,_,_
3442,main_resposta_0035.txt,1-44,241-251,descoberto,_,_,_
3443,main_resposta_0035.txt,1-45,251-252,",",_,_,_
3444,main_resposta_0035.txt,1-46,253-260,maiores,_,_,_
3445,main_resposta_0035.txt,1-47,261-264,são,_,_,_
3446,main_resposta_0035.txt,1-48,265-267,as,_,_,_
3447,main_resposta_0035.txt,1-49,268-275,chances,_,_,_
3448,main_resposta_0035.txt,1-50,276-278,de,_,_,_
3449,main_resposta_0035.txt,1-51,279-286,sucesso,_,_,_
3450,main_resposta_0035.txt,1-52,287-289,do,_,_,_
3451,main_resposta_0035.txt,1-53,290-300,tratamento,_,_,_
3452,main_resposta_0035.txt,1-54,300-301,.,_,_,_
3453,main_resposta_0036.txt,1-1,0-4,Todo,_,_,_
3454,main_resposta_0036.txt,1-2,5-12,remédio,_,_,_
3455,main_resposta_0036.txt,1-3,13-17,pode,_,_,_
3456,main_resposta_0036.txt,1-4,18-24,causar,_,_,_
3457,main_resposta_0036.txt,1-5,25-31,efeito,_,_,_
3458,main_resposta_0036.txt,1-6,32-41,colateral,_,_,_
3459,main_resposta_0036.txt,1-7,41-42,.,_,_,_
3460,main_resposta_0036.txt,1-8,43-45,No,_,_,_
3461,main_resposta_0036.txt,1-9,46-53,entanto,_,_,_
3462,main_resposta_0036.txt,1-10,53-54,",",_,_,_
3463,main_resposta_0036.txt,1-11,55-57,se,_,_,_
3464,main_resposta_0036.txt,1-12,58-61,sua,_,_,_
3465,main_resposta_0036.txt,1-13,62-68,médica,_,_,_
3466,main_resposta_0036.txt,1-14,69-77,receitou,_,_,_
3467,main_resposta_0036.txt,1-15,77-78,",",_,_,_
3468,main_resposta_0036.txt,1-16,79-80,é,_,_,_
3469,main_resposta_0036.txt,1-17,81-89,indicado,_,_,_
3470,main_resposta_0036.txt,1-18,90-93,que,_,_,_
3471,main_resposta_0036.txt,1-19,94-98,você,_,_,_
3472,main_resposta_0036.txt,1-20,99-103,tome,_,_,_
3473,main_resposta_0036.txt,1-21,104-108,essa,_,_,_
3474,main_resposta_0036.txt,1-22,109-118,medicação,_,_,_
3475,main_resposta_0036.txt,1-23,118-119,.,_,_,_
3476,main_resposta_0036.txt,1-24,120-122,Se,_,_,_
3477,main_resposta_0036.txt,1-25,123-127,você,_,_,_
3478,main_resposta_0036.txt,1-26,128-135,começar,_,_,_
3479,main_resposta_0036.txt,1-27,136-137,a,_,_,_
3480,main_resposta_0036.txt,1-28,138-141,ter,_,_,_
3481,main_resposta_0036.txt,1-29,142-149,efeitos,_,_,_
3482,main_resposta_0036.txt,1-30,150-160,colaterais,_,_,_
3483,main_resposta_0036.txt,1-31,161-162,(,_,_,_
3484,main_resposta_0036.txt,1-32,162-173,constipação,Symptom,_,_
3485,main_resposta_0036.txt,1-33,173-174,",",_,_,_
3486,main_resposta_0036.txt,1-34,175-179,boca,Symptom[1],_,_
3487,main_resposta_0036.txt,1-35,180-184,seca,Symptom[1],_,_
3488,main_resposta_0036.txt,1-36,185-186,e,_,_,_
3489,main_resposta_0036.txt,1-37,187-194,insônia,Symptom,_,_
3490,main_resposta_0036.txt,1-38,194-195,",",_,_,_
3491,main_resposta_0036.txt,1-39,196-207,palpitações,Symptom,_,_
3492,main_resposta_0036.txt,1-40,207-208,",",_,_,_
3493,main_resposta_0036.txt,1-41,209-216,náuseas,Symptom,_,_
3494,main_resposta_0036.txt,1-42,216-217,",",_,_,_
3495,main_resposta_0036.txt,1-43,218-221,dor,Symptom[2],_,_
3496,main_resposta_0036.txt,1-44,222-224,de,Symptom[2],_,_
3497,main_resposta_0036.txt,1-45,225-231,cabeça,Symptom[2],_,_
3498,main_resposta_0036.txt,1-46,231-232,",",_,_,_
3499,main_resposta_0036.txt,1-47,233-242,ansiedade,Symptom,_,_
3500,main_resposta_0036.txt,1-48,242-243,",",_,_,_
3501,main_resposta_0036.txt,1-49,244-247,etc,_,_,_
3502,main_resposta_0036.txt,1-50,247-248,),_,_,_
3503,main_resposta_0036.txt,1-51,248-249,",",_,_,_
3504,main_resposta_0036.txt,1-52,250-258,converse,_,_,_
3505,main_resposta_0036.txt,1-53,259-262,com,_,_,_
3506,main_resposta_0036.txt,1-54,263-264,a,_,_,_
3507,main_resposta_0036.txt,1-55,265-271,médica,_,_,_
3508,main_resposta_0036.txt,1-56,272-285,imediatamente,_,_,_
3509,main_resposta_0036.txt,1-57,285-286,!,_,_,_
3510,main_resposta_0037.txt,1-1,0-1,A,_,_,_
3511,main_resposta_0037.txt,1-2,2-9,escolha,_,_,_
3512,main_resposta_0037.txt,1-3,10-12,da,_,_,_
3513,main_resposta_0037.txt,1-4,13-22,medicação,_,_,_
3514,main_resposta_0037.txt,1-5,23-30,depende,_,_,_
3515,main_resposta_0037.txt,1-6,31-33,do,_,_,_
3516,main_resposta_0037.txt,1-7,34-40,avanço,_,_,_
3517,main_resposta_0037.txt,1-8,41-43,do,_,_,_
3518,main_resposta_0037.txt,1-9,44-47,seu,_,_,_
3519,main_resposta_0037.txt,1-10,48-56,diabetes,_,_,_
3520,main_resposta_0037.txt,1-11,57-58,e,_,_,_
3521,main_resposta_0037.txt,1-12,59-61,de,_,_,_
3522,main_resposta_0037.txt,1-13,62-68,outros,_,_,_
3523,main_resposta_0037.txt,1-14,69-81,medicamentos,_,_,_
3524,main_resposta_0037.txt,1-15,82-85,que,_,_,_
3525,main_resposta_0037.txt,1-16,86-90,você,_,_,_
3526,main_resposta_0037.txt,1-17,91-96,possa,_,_,_
3527,main_resposta_0037.txt,1-18,97-102,estar,_,_,_
3528,main_resposta_0037.txt,1-19,103-110,tomando,_,_,_
3529,main_resposta_0037.txt,1-20,110-111,.,_,_,_
3530,main_resposta_0037.txt,1-21,112-115,Seu,_,_,_
3531,main_resposta_0037.txt,1-22,116-122,médico,_,_,_
3532,main_resposta_0037.txt,1-23,123-127,pode,_,_,_
3533,main_resposta_0037.txt,1-24,128-136,escolher,_,_,_
3534,main_resposta_0037.txt,1-25,137-139,um,_,_,_
3535,main_resposta_0037.txt,1-26,140-151,meglitinida,Medication,_,_
3536,main_resposta_0037.txt,1-27,151-152,",",_,_,_
3537,main_resposta_0037.txt,1-28,153-157,como,_,_,_
3538,main_resposta_0037.txt,1-29,158-165,Prandin,Medication,_,_
3539,main_resposta_0037.txt,1-30,165-166,",",_,_,_
3540,main_resposta_0037.txt,1-31,167-169,ou,_,_,_
3541,main_resposta_0037.txt,1-32,170-172,um,_,_,_
3542,main_resposta_0037.txt,1-33,173-181,inibidor,Medication[1],_,_
3543,main_resposta_0037.txt,1-34,182-184,da,Medication[1],_,_
3544,main_resposta_0037.txt,1-35,185-201,alfa-glucosidase,Medication[1],_,_
3545,main_resposta_0037.txt,1-36,201-202,",",_,_,_
3546,main_resposta_0037.txt,1-37,203-207,como,_,_,_
3547,main_resposta_0037.txt,1-38,208-215,Precose,Medication,_,_
3548,main_resposta_0037.txt,1-39,215-216,.,_,_,_
3549,main_resposta_0037.txt,1-40,217-218,A,_,_,_
3550,main_resposta_0037.txt,1-41,219-227,insulina,Insulin,_,_
3551,main_resposta_0037.txt,1-42,228-233,seria,_,_,_
3552,main_resposta_0037.txt,1-43,234-239,outra,_,_,_
3553,main_resposta_0037.txt,1-44,240-245,opção,_,_,_
3554,main_resposta_0037.txt,1-45,245-246,.,_,_,_
3555,main_resposta_0037.txt,1-46,247-253,Sempre,_,_,_
3556,main_resposta_0037.txt,1-47,254-261,existem,_,_,_
3557,main_resposta_0037.txt,1-48,262-268,outros,_,_,_
3558,main_resposta_0037.txt,1-49,269-277,remédios,_,_,_
3559,main_resposta_0037.txt,1-50,278-279,e,_,_,_
3560,main_resposta_0037.txt,1-51,280-284,mais,_,_,_
3561,main_resposta_0037.txt,1-52,285-290,novos,_,_,_
3562,main_resposta_0037.txt,1-53,291-296,sendo,_,_,_
3563,main_resposta_0037.txt,1-54,297-310,desenvolvidos,_,_,_
3564,main_resposta_0037.txt,1-55,310-311,.,_,_,_
3565,main_resposta_0037.txt,1-56,312-318,Alguns,_,_,_
3566,main_resposta_0037.txt,1-57,319-326,médicos,_,_,_
3567,main_resposta_0037.txt,1-58,327-333,mantêm,_,_,_
3568,main_resposta_0037.txt,1-59,334-338,seus,_,_,_
3569,main_resposta_0037.txt,1-60,339-348,pacientes,_,_,_
3570,main_resposta_0037.txt,1-61,349-351,em,_,_,_
3571,main_resposta_0037.txt,1-62,352-355,uso,_,_,_
3572,main_resposta_0037.txt,1-63,356-358,de,_,_,_
3573,main_resposta_0037.txt,1-64,359-369,metformina,Medication,_,_
3574,main_resposta_0037.txt,1-65,370-372,se,_,_,_
3575,main_resposta_0037.txt,1-66,373-375,os,_,_,_
3576,main_resposta_0037.txt,1-67,376-382,exames,_,_,_
3577,main_resposta_0037.txt,1-68,383-386,não,_,_,_
3578,main_resposta_0037.txt,1-69,387-396,estiverem,_,_,_
3579,main_resposta_0037.txt,1-70,397-402,muito,_,_,_
3580,main_resposta_0037.txt,1-71,403-414,irregulares,_,_,_
3581,main_resposta_0037.txt,1-72,414-415,.,_,_,_
3582,main_resposta_0037.txt,1-73,416-418,Se,_,_,_
3583,main_resposta_0037.txt,1-74,419-423,seus,_,_,_
3584,main_resposta_0037.txt,1-75,424-431,números,_,_,_
3585,main_resposta_0037.txt,1-76,432-435,não,_,_,_
3586,main_resposta_0037.txt,1-77,436-441,forem,_,_,_
3587,main_resposta_0037.txt,1-78,442-447,muito,_,_,_
3588,main_resposta_0037.txt,1-79,448-453,altos,_,_,_
3589,main_resposta_0037.txt,1-80,454-455,e,_,_,_
3590,main_resposta_0037.txt,1-81,456-460,você,_,_,_
3591,main_resposta_0037.txt,1-82,461-468,estiver,_,_,_
3592,main_resposta_0037.txt,1-83,469-477,saudável,_,_,_
3593,main_resposta_0037.txt,1-84,477-478,",",_,_,_
3594,main_resposta_0037.txt,1-85,479-483,pode,_,_,_
3595,main_resposta_0037.txt,1-86,484-487,ser,_,_,_
3596,main_resposta_0037.txt,1-87,488-491,que,_,_,_
3597,main_resposta_0037.txt,1-88,492-495,seu,_,_,_
3598,main_resposta_0037.txt,1-89,496-502,médico,_,_,_
3599,main_resposta_0037.txt,1-90,503-506,não,_,_,_
3600,main_resposta_0037.txt,1-91,507-509,te,_,_,_
3601,main_resposta_0037.txt,1-92,510-517,receite,_,_,_
3602,main_resposta_0037.txt,1-93,518-530,medicamentos,_,_,_
3603,main_resposta_0037.txt,1-94,530-531,.,_,_,_
3604,main_resposta_0037.txt,1-95,532-534,Se,_,_,_
3605,main_resposta_0037.txt,1-96,535-539,esse,_,_,_
3606,main_resposta_0037.txt,1-97,540-543,for,_,_,_
3607,main_resposta_0037.txt,1-98,544-545,o,_,_,_
3608,main_resposta_0037.txt,1-99,546-550,caso,_,_,_
3609,main_resposta_0037.txt,1-100,550-551,",",_,_,_
3610,main_resposta_0037.txt,1-101,552-564,concentre-se,_,_,_
3611,main_resposta_0037.txt,1-102,565-568,nas,_,_,_
3612,main_resposta_0037.txt,1-103,569-577,mudanças,_,_,_
3613,main_resposta_0037.txt,1-104,578-580,do,_,_,_
3614,main_resposta_0037.txt,1-105,581-587,estilo,_,_,_
3615,main_resposta_0037.txt,1-106,588-590,de,_,_,_
3616,main_resposta_0037.txt,1-107,591-595,vida,_,_,_
3617,main_resposta_0037.txt,1-108,595-596,",",_,_,_
3618,main_resposta_0037.txt,1-109,597-601,como,_,_,_
3619,main_resposta_0037.txt,1-110,602-613,alimentação,NonMedicalTreatment[2],_,_
3620,main_resposta_0037.txt,1-111,614-622,saudável,NonMedicalTreatment[2],_,_
3621,main_resposta_0037.txt,1-112,623-624,e,_,_,_
3622,main_resposta_0037.txt,1-113,625-635,exercícios,NonMedicalTreatment[3],_,_
3623,main_resposta_0037.txt,1-114,636-643,físicos,NonMedicalTreatment[3],_,_
3624,main_resposta_0037.txt,1-115,643-644,.,_,_,_
3625,main_resposta_0037.txt,1-116,645-651,Perder,NonMedicalTreatment[4],_,_
3626,main_resposta_0037.txt,1-117,652-659,gordura,NonMedicalTreatment[4],_,_
3627,main_resposta_0037.txt,1-118,660-668,corporal,NonMedicalTreatment[4],_,_
3628,main_resposta_0037.txt,1-119,668-669,",",_,_,_
3629,main_resposta_0037.txt,1-120,670-672,se,_,_,_
3630,main_resposta_0037.txt,1-121,673-683,necessário,_,_,_
3631,main_resposta_0037.txt,1-122,683-684,",",_,_,_
3632,main_resposta_0037.txt,1-123,685-689,pode,_,_,_
3633,main_resposta_0037.txt,1-124,690-696,ajudar,_,_,_
3634,main_resposta_0037.txt,1-125,697-698,a,_,_,_
3635,main_resposta_0037.txt,1-126,699-708,controlar,_,_,_
3636,main_resposta_0037.txt,1-127,709-710,o,_,_,_
3637,main_resposta_0037.txt,1-128,711-719,diabetes,_,_,_
3638,main_resposta_0037.txt,1-129,719-720,.,_,_,_
3639,main_resposta_0038.txt,1-1,0-7,Depende,_,_,_
3640,main_resposta_0038.txt,1-2,8-10,do,_,_,_
3641,main_resposta_0038.txt,1-3,11-17,avanço,_,_,_
3642,main_resposta_0038.txt,1-4,18-20,do,_,_,_
3643,main_resposta_0038.txt,1-5,21-24,seu,_,_,_
3644,main_resposta_0038.txt,1-6,25-33,diabetes,_,_,_
3645,main_resposta_0038.txt,1-7,34-35,e,_,_,_
3646,main_resposta_0038.txt,1-8,36-38,de,_,_,_
3647,main_resposta_0038.txt,1-9,39-45,outros,_,_,_
3648,main_resposta_0038.txt,1-10,46-58,medicamentos,_,_,_
3649,main_resposta_0038.txt,1-11,59-62,que,_,_,_
3650,main_resposta_0038.txt,1-12,63-67,você,_,_,_
3651,main_resposta_0038.txt,1-13,68-73,possa,_,_,_
3652,main_resposta_0038.txt,1-14,74-79,estar,_,_,_
3653,main_resposta_0038.txt,1-15,80-87,tomando,_,_,_
3654,main_resposta_0038.txt,1-16,87-88,.,_,_,_
3655,main_resposta_0038.txt,1-17,89-92,Seu,_,_,_
3656,main_resposta_0038.txt,1-18,93-99,médico,_,_,_
3657,main_resposta_0038.txt,1-19,100-104,pode,_,_,_
