,File,Token ID,Token position,Token,Entity,Relation,Relation ID
8566,resposta_0087.txt,4-3,285-287,em,Symptom[3],_,_
8567,resposta_0087.txt,4-4,288-295,excesso,Symptom[3],_,_
8568,resposta_0087.txt,4-5,296-297,(,_,_,_
8569,resposta_0087.txt,4-6,297-302,mesmo,_,_,_
8570,resposta_0087.txt,4-7,303-308,tendo,_,_,_
8571,resposta_0087.txt,4-8,309-311,se,_,_,_
8572,resposta_0087.txt,4-9,312-322,alimentado,_,_,_
8573,resposta_0087.txt,4-10,323-335,recentemente,_,_,_
8574,resposta_0087.txt,4-11,335-336,),_,_,_
8575,resposta_0087.txt,4-12,336-337,;,_,_,_
8576,resposta_0087.txt,,_,_,_,_,_
8577,resposta_0087.txt,#Text=* cansaço extremo;,_,_,_,_,_
8578,resposta_0087.txt,5-1,339-340,*,_,_,_
8579,resposta_0087.txt,5-2,341-348,cansaço,Symptom[4],has,1-2[0_4]
8580,resposta_0087.txt,5-3,349-356,extremo,Symptom[4],_,_
8581,resposta_0087.txt,5-4,356-357,;,_,_,_
8582,resposta_0087.txt,,_,_,_,_,_
8583,resposta_0087.txt,#Text=* visão embaçada;,_,_,_,_,_
8584,resposta_0087.txt,6-1,359-360,*,_,_,_
8585,resposta_0087.txt,6-2,361-366,visão,Symptom[5],_,_
8586,resposta_0087.txt,6-3,367-375,embaçada,Symptom[5],_,_
8587,resposta_0087.txt,6-4,375-376,;,_,_,_
8588,resposta_0087.txt,,_,_,_,_,_
8589,resposta_0087.txt,#Text=* cortes/contusões demorando a cicatrizar;,_,_,_,_,_
8590,resposta_0087.txt,7-1,378-379,*,_,_,_
8591,resposta_0087.txt,7-2,380-386,cortes,Symptom[6],_,_
8592,resposta_0087.txt,7-3,386-387,/,Symptom[6],_,_
8593,resposta_0087.txt,7-4,387-396,contusões,Symptom[6],_,_
8594,resposta_0087.txt,7-5,397-406,demorando,Symptom[6],_,_
8595,resposta_0087.txt,7-6,407-408,a,Symptom[6],_,_
8596,resposta_0087.txt,7-7,409-419,cicatrizar,Symptom[6],_,_
8597,resposta_0087.txt,7-8,419-420,;,_,_,_
8598,resposta_0087.txt,,_,_,_,_,_
8599,resposta_0087.txt,#Text=* perda de peso - mesmo que você esteja comendo mais (ocorre no tipo 1);,_,_,_,_,_
8600,resposta_0087.txt,8-1,422-423,*,_,_,_
8601,resposta_0087.txt,8-2,424-429,perda,Symptom[7],has,8-15[8_7]
8602,resposta_0087.txt,8-3,430-432,de,Symptom[7],_,_
8603,resposta_0087.txt,8-4,433-437,peso,Symptom[7],_,_
8604,resposta_0087.txt,8-5,438-439,-,_,_,_
8605,resposta_0087.txt,8-6,440-445,mesmo,_,_,_
8606,resposta_0087.txt,8-7,446-449,que,_,_,_
8607,resposta_0087.txt,8-8,450-454,você,_,_,_
8608,resposta_0087.txt,8-9,455-461,esteja,_,_,_
8609,resposta_0087.txt,8-10,462-469,comendo,_,_,_
8610,resposta_0087.txt,8-11,470-474,mais,_,_,_
8611,resposta_0087.txt,8-12,475-476,(,_,_,_
8612,resposta_0087.txt,8-13,476-482,ocorre,_,_,_
8613,resposta_0087.txt,8-14,483-485,no,_,_,_
8614,resposta_0087.txt,8-15,486-490,tipo,DiabetesType[8],_,_
8615,resposta_0087.txt,8-16,491-492,1,DiabetesType[8],_,_
8616,resposta_0087.txt,8-17,492-493,),_,_,_
8617,resposta_0087.txt,8-18,493-494,;,_,_,_
8618,resposta_0087.txt,,_,_,_,_,_
8619,resposta_0087.txt,"#Text=* formigamento, dor ou dormência nas mãos/pés (ocorre no tipo 2).",_,_,_,_,_
8620,resposta_0087.txt,9-1,496-497,*,_,_,_
8621,resposta_0087.txt,9-2,498-510,formigamento,Symptom,has,9-14[10_0]
8622,resposta_0087.txt,9-3,510-511,",",_,_,_
8623,resposta_0087.txt,9-4,512-515,dor,Symptom,has,9-14[10_0]
8624,resposta_0087.txt,9-5,516-518,ou,_,_,_
8625,resposta_0087.txt,9-6,519-528,dormência,Symptom[9],has,9-14[10_9]
8626,resposta_0087.txt,9-7,529-532,nas,Symptom[9],_,_
8627,resposta_0087.txt,9-8,533-537,mãos,Symptom[9],_,_
8628,resposta_0087.txt,9-9,537-538,/,Symptom[9],_,_
8629,resposta_0087.txt,9-10,538-541,pés,Symptom[9],_,_
8630,resposta_0087.txt,9-11,542-543,(,_,_,_
8631,resposta_0087.txt,9-12,543-549,ocorre,_,_,_
8632,resposta_0087.txt,9-13,550-552,no,_,_,_
8633,resposta_0087.txt,9-14,553-557,tipo,DiabetesType[10],_,_
8634,resposta_0087.txt,9-15,558-559,2,DiabetesType[10],_,_
8635,resposta_0087.txt,9-16,559-560,),_,_,_
8636,resposta_0087.txt,9-17,560-561,.,_,_,_
8637,resposta_0087.txt,,_,_,_,_,_
8638,resposta_0087.txt,"#Text=Indivíduos diabéticos possuem maiores chances de ter hiperglicemia e hipoglicemia, então é importante estar atento aos sinais e sintomas dessas duas condições.",_,_,_,_,_
8639,resposta_0087.txt,10-1,566-576,Indivíduos,_,_,_
8640,resposta_0087.txt,10-2,577-587,diabéticos,_,_,_
8641,resposta_0087.txt,10-3,588-595,possuem,_,_,_
8642,resposta_0087.txt,10-4,596-603,maiores,_,_,_
8643,resposta_0087.txt,10-5,604-611,chances,_,_,_
8644,resposta_0087.txt,10-6,612-614,de,_,_,_
8645,resposta_0087.txt,10-7,615-618,ter,_,_,_
8646,resposta_0087.txt,10-8,619-632,hiperglicemia,Complication,_,_
8647,resposta_0087.txt,10-9,633-634,e,_,_,_
8648,resposta_0087.txt,10-10,635-647,hipoglicemia,Complication,_,_
8649,resposta_0087.txt,10-11,647-648,",",_,_,_
8650,resposta_0087.txt,10-12,649-654,então,_,_,_
8651,resposta_0087.txt,10-13,655-656,é,_,_,_
8652,resposta_0087.txt,10-14,657-667,importante,_,_,_
8653,resposta_0087.txt,10-15,668-673,estar,_,_,_
8654,resposta_0087.txt,10-16,674-680,atento,_,_,_
8655,resposta_0087.txt,10-17,681-684,aos,_,_,_
8656,resposta_0087.txt,10-18,685-691,sinais,_,_,_
8657,resposta_0087.txt,10-19,692-693,e,_,_,_
8658,resposta_0087.txt,10-20,694-702,sintomas,_,_,_
8659,resposta_0087.txt,10-21,703-709,dessas,_,_,_
8660,resposta_0087.txt,10-22,710-714,duas,_,_,_
8661,resposta_0087.txt,10-23,715-724,condições,_,_,_
8662,resposta_0087.txt,10-24,724-725,.,_,_,_
8663,resposta_0088.txt,1-1,0-1,A,_,_,_
8664,resposta_0088.txt,1-2,2-11,sucralose,Food,_,_
8665,resposta_0088.txt,1-3,11-12,",",_,_,_
8666,resposta_0088.txt,1-4,13-14,o,_,_,_
8667,resposta_0088.txt,1-5,15-24,aspartame,Food,_,_
8668,resposta_0088.txt,1-6,25-26,e,_,_,_
8669,resposta_0088.txt,1-7,27-28,a,_,_,_
8670,resposta_0088.txt,1-8,29-35,stevia,Food,_,_
8671,resposta_0088.txt,1-9,36-39,são,_,_,_
8672,resposta_0088.txt,1-10,40-49,adoçantes,Food,_,_
8673,resposta_0088.txt,1-11,50-53,que,_,_,_
8674,resposta_0088.txt,1-12,54-57,não,_,_,_
8675,resposta_0088.txt,1-13,58-65,possuem,_,_,_
8676,resposta_0088.txt,1-14,66-74,calorias,Food,_,_
8677,resposta_0088.txt,1-15,74-75,",",_,_,_
8678,resposta_0088.txt,1-16,76-81,então,_,_,_
8679,resposta_0088.txt,1-17,82-85,não,_,_,_
8680,resposta_0088.txt,1-18,86-94,aumentam,_,_,_
8681,resposta_0088.txt,1-19,95-96,a,_,_,_
8682,resposta_0088.txt,1-20,97-107,quantidade,GlucoseValue[1],_,_
8683,resposta_0088.txt,1-21,108-110,de,GlucoseValue[1],_,_
8684,resposta_0088.txt,1-22,111-117,açúcar,GlucoseValue[1],_,_
8685,resposta_0088.txt,1-23,118-120,no,GlucoseValue[1],_,_
8686,resposta_0088.txt,1-24,121-127,sangue,GlucoseValue[1],_,_
8687,resposta_0088.txt,1-25,127-128,.,_,_,_
8688,resposta_0088.txt,1-26,129-133,Logo,_,_,_
8689,resposta_0088.txt,1-27,133-134,",",_,_,_
8690,resposta_0088.txt,1-28,135-139,eles,_,_,_
8691,resposta_0088.txt,1-29,140-145,podem,_,_,_
8692,resposta_0088.txt,1-30,146-149,ser,_,_,_
8693,resposta_0088.txt,1-31,150-160,utilizados,_,_,_
8694,resposta_0088.txt,1-32,161-164,por,_,_,_
8695,resposta_0088.txt,1-33,165-172,pessoas,_,_,_
8696,resposta_0088.txt,1-34,173-176,com,_,_,_
8697,resposta_0088.txt,1-35,177-185,diabetes,Complication,_,_
8698,resposta_0088.txt,1-36,185-186,.,_,_,_
8699,resposta_0088.txt,1-37,187-189,No,_,_,_
8700,resposta_0088.txt,1-38,190-197,entanto,_,_,_
8701,resposta_0088.txt,1-39,197-198,",",_,_,_
8702,resposta_0088.txt,1-40,199-200,é,_,_,_
8703,resposta_0088.txt,1-41,201-208,preciso,_,_,_
8704,resposta_0088.txt,1-42,209-216,lembrar,_,_,_
8705,resposta_0088.txt,1-43,217-220,que,_,_,_
8706,resposta_0088.txt,1-44,221-224,seu,_,_,_
8707,resposta_0088.txt,1-45,225-228,uso,_,_,_
8708,resposta_0088.txt,1-46,229-233,deve,_,_,_
8709,resposta_0088.txt,1-47,234-237,ser,_,_,_
8710,resposta_0088.txt,1-48,238-243,feito,_,_,_
8711,resposta_0088.txt,1-49,244-247,com,_,_,_
8712,resposta_0088.txt,1-50,248-257,moderação,_,_,_
8713,resposta_0088.txt,1-51,257-258,.,_,_,_
8714,resposta_0089.txt,1-1,0-5,Podem,_,_,_
8715,resposta_0089.txt,1-2,6-9,sim,_,_,_
8716,resposta_0089.txt,1-3,9-10,!,_,_,_
8717,resposta_0089.txt,1-4,11-14,Mas,_,_,_
8718,resposta_0089.txt,1-5,15-16,é,_,_,_
8719,resposta_0089.txt,1-6,17-27,importante,_,_,_
8720,resposta_0089.txt,1-7,28-35,lembrar,_,_,_
8721,resposta_0089.txt,1-8,36-39,que,_,_,_
8722,resposta_0089.txt,1-9,40-44,tudo,_,_,_
8723,resposta_0089.txt,1-10,45-47,em,_,_,_
8724,resposta_0089.txt,1-11,48-55,excesso,_,_,_
8725,resposta_0089.txt,1-12,56-59,faz,_,_,_
8726,resposta_0089.txt,1-13,60-63,mal,_,_,_
8727,resposta_0089.txt,1-14,64-65,e,_,_,_
8728,resposta_0089.txt,1-15,66-69,que,_,_,_
8729,resposta_0089.txt,1-16,70-74,mais,_,_,_
8730,resposta_0089.txt,1-17,75-85,importante,_,_,_
8731,resposta_0089.txt,1-18,86-89,que,_,_,_
8732,resposta_0089.txt,1-19,90-95,comer,_,_,_
8733,resposta_0089.txt,1-20,96-98,ou,_,_,_
8734,resposta_0089.txt,1-21,99-105,deixar,_,_,_
8735,resposta_0089.txt,1-22,106-108,de,_,_,_
8736,resposta_0089.txt,1-23,109-114,comer,_,_,_
8737,resposta_0089.txt,1-24,115-121,certos,_,_,_
8738,resposta_0089.txt,1-25,122-131,alimentos,_,_,_
8739,resposta_0089.txt,1-26,131-132,",",_,_,_
8740,resposta_0089.txt,1-27,133-134,é,_,_,_
8741,resposta_0089.txt,1-28,135-138,ter,_,_,_
8742,resposta_0089.txt,1-29,139-142,uma,_,_,_
8743,resposta_0089.txt,1-30,143-148,dieta,NonMedicalTreatment[1],_,_
8744,resposta_0089.txt,1-31,149-159,balanceada,NonMedicalTreatment[1],_,_
8745,resposta_0089.txt,1-32,160-163,com,_,_,_
8746,resposta_0089.txt,1-33,164-166,os,_,_,_
8747,resposta_0089.txt,1-34,167-177,nutrientes,Food,_,_
8748,resposta_0089.txt,1-35,178-179,e,_,_,_
8749,resposta_0089.txt,1-36,180-188,calorias,_,_,_
8750,resposta_0089.txt,1-37,189-198,adequadas,_,_,_
8751,resposta_0089.txt,1-38,199-203,para,_,_,_
8752,resposta_0089.txt,1-39,204-208,cada,_,_,_
8753,resposta_0089.txt,1-40,209-215,pessoa,_,_,_
8754,resposta_0089.txt,1-41,215-216,.,_,_,_
8755,resposta_0089.txt,1-42,217-220,Por,_,_,_
8756,resposta_0089.txt,1-43,221-225,isso,_,_,_
8757,resposta_0089.txt,1-44,225-226,",",_,_,_
8758,resposta_0089.txt,1-45,227-228,é,_,_,_
8759,resposta_0089.txt,1-46,229-234,ideal,_,_,_
8760,resposta_0089.txt,1-47,235-238,que,_,_,_
8761,resposta_0089.txt,1-48,239-241,se,_,_,_
8762,resposta_0089.txt,1-49,242-250,consulte,_,_,_
8763,resposta_0089.txt,1-50,251-254,com,_,_,_
8764,resposta_0089.txt,1-51,255-257,um,_,_,_
8765,resposta_0089.txt,1-52,258-271,nutricionista,_,_,_
8766,resposta_0089.txt,1-53,272-273,(,_,_,_
8767,resposta_0089.txt,1-54,273-276,que,_,_,_
8768,resposta_0089.txt,1-55,277-282,estão,_,_,_
8769,resposta_0089.txt,1-56,283-294,disponíveis,_,_,_
8770,resposta_0089.txt,1-57,295-308,gratuitamente,_,_,_
8771,resposta_0089.txt,1-58,309-311,no,_,_,_
8772,resposta_0089.txt,1-59,312-315,SUS,_,_,_
8773,resposta_0089.txt,1-60,315-316,),_,_,_
8774,resposta_0089.txt,1-61,317-320,que,_,_,_
8775,resposta_0089.txt,1-62,321-327,poderá,_,_,_
8776,resposta_0089.txt,1-63,328-334,montar,_,_,_
8777,resposta_0089.txt,1-64,335-338,uma,_,_,_
8778,resposta_0089.txt,1-65,339-344,dieta,_,_,_
8779,resposta_0089.txt,1-66,345-350,ideal,_,_,_
8780,resposta_0089.txt,1-67,351-355,para,_,_,_
8781,resposta_0089.txt,1-68,356-358,as,_,_,_
8782,resposta_0089.txt,1-69,359-363,suas,_,_,_
8783,resposta_0089.txt,1-70,364-376,necessidades,_,_,_
8784,resposta_0089.txt,1-71,376-377,.,_,_,_
8785,resposta_0089.txt,,_,_,_,_,_
8786,resposta_0089.txt,"#Text=Quanto aos adoçantes, a sucralose, o aspartame e a stevia são adoçantes que não possuem calorias, então não aumentam a quantidade de açúcar no sangue. Logo, eles podem ser utilizados por pessoas com diabetes. No entanto, é preciso lembrar que seu uso deve ser feito com moderação.",_,_,_,_,_
8787,resposta_0089.txt,2-1,379-385,Quanto,_,_,_
8788,resposta_0089.txt,2-2,386-389,aos,_,_,_
8789,resposta_0089.txt,2-3,390-399,adoçantes,Food,_,_
8790,resposta_0089.txt,2-4,399-400,",",_,_,_
8791,resposta_0089.txt,2-5,401-402,a,_,_,_
8792,resposta_0089.txt,2-6,403-412,sucralose,Food,_,_
8793,resposta_0089.txt,2-7,412-413,",",_,_,_
8794,resposta_0089.txt,2-8,414-415,o,_,_,_
8795,resposta_0089.txt,2-9,416-425,aspartame,Food,_,_
8796,resposta_0089.txt,2-10,426-427,e,_,_,_
8797,resposta_0089.txt,2-11,428-429,a,_,_,_
8798,resposta_0089.txt,2-12,430-436,stevia,Food,_,_
8799,resposta_0089.txt,2-13,437-440,são,_,_,_
8800,resposta_0089.txt,2-14,441-450,adoçantes,Food,_,_
8801,resposta_0089.txt,2-15,451-454,que,_,_,_
8802,resposta_0089.txt,2-16,455-458,não,_,_,_
8803,resposta_0089.txt,2-17,459-466,possuem,_,_,_
8804,resposta_0089.txt,2-18,467-475,calorias,_,_,_
8805,resposta_0089.txt,2-19,475-476,",",_,_,_
8806,resposta_0089.txt,2-20,477-482,então,_,_,_
8807,resposta_0089.txt,2-21,483-486,não,_,_,_
8808,resposta_0089.txt,2-22,487-495,aumentam,_,_,_
8809,resposta_0089.txt,2-23,496-497,a,_,_,_
8810,resposta_0089.txt,2-24,498-508,quantidade,GlucoseValue[2],_,_
8811,resposta_0089.txt,2-25,509-511,de,GlucoseValue[2],_,_
8812,resposta_0089.txt,2-26,512-518,açúcar,GlucoseValue[2],_,_
8813,resposta_0089.txt,2-27,519-521,no,GlucoseValue[2],_,_
8814,resposta_0089.txt,2-28,522-528,sangue,GlucoseValue[2],_,_
8815,resposta_0089.txt,2-29,528-529,.,_,_,_
8816,resposta_0089.txt,2-30,530-534,Logo,_,_,_
8817,resposta_0089.txt,2-31,534-535,",",_,_,_
8818,resposta_0089.txt,2-32,536-540,eles,_,_,_
8819,resposta_0089.txt,2-33,541-546,podem,_,_,_
8820,resposta_0089.txt,2-34,547-550,ser,_,_,_
8821,resposta_0089.txt,2-35,551-561,utilizados,_,_,_
8822,resposta_0089.txt,2-36,562-565,por,_,_,_
8823,resposta_0089.txt,2-37,566-573,pessoas,_,_,_
8824,resposta_0089.txt,2-38,574-577,com,_,_,_
8825,resposta_0089.txt,2-39,578-586,diabetes,Complication,_,_
8826,resposta_0089.txt,2-40,586-587,.,_,_,_
8827,resposta_0089.txt,2-41,588-590,No,_,_,_
8828,resposta_0089.txt,2-42,591-598,entanto,_,_,_
8829,resposta_0089.txt,2-43,598-599,",",_,_,_
8830,resposta_0089.txt,2-44,600-601,é,_,_,_
8831,resposta_0089.txt,2-45,602-609,preciso,_,_,_
8832,resposta_0089.txt,2-46,610-617,lembrar,_,_,_
8833,resposta_0089.txt,2-47,618-621,que,_,_,_
8834,resposta_0089.txt,2-48,622-625,seu,_,_,_
8835,resposta_0089.txt,2-49,626-629,uso,_,_,_
8836,resposta_0089.txt,2-50,630-634,deve,_,_,_
8837,resposta_0089.txt,2-51,635-638,ser,_,_,_
8838,resposta_0089.txt,2-52,639-644,feito,_,_,_
8839,resposta_0089.txt,2-53,645-648,com,_,_,_
8840,resposta_0089.txt,2-54,649-658,moderação,_,_,_
8841,resposta_0089.txt,2-55,658-659,.,_,_,_
8842,resposta_0090.txt,1-1,0-6,Quando,_,_,_
8843,resposta_0090.txt,1-2,7-8,o,_,_,_
8844,resposta_0090.txt,1-3,9-17,diabetes,Complication,_,_
8845,resposta_0090.txt,1-4,18-22,está,_,_,_
8846,resposta_0090.txt,1-5,23-36,descontrolado,_,_,_
8847,resposta_0090.txt,1-6,36-37,",",_,_,_
8848,resposta_0090.txt,1-7,38-39,a,_,_,_
8849,resposta_0090.txt,1-8,40-48,glicemia,GlucoseValue,_,_
8850,resposta_0090.txt,1-9,49-50,(,_,_,_
8851,resposta_0090.txt,1-10,50-56,açúcar,GlucoseValue[1],_,_
8852,resposta_0090.txt,1-11,57-59,no,GlucoseValue[1],_,_
8853,resposta_0090.txt,1-12,60-66,sangue,GlucoseValue[1],_,_
8854,resposta_0090.txt,1-13,66-67,),_,_,_
8855,resposta_0090.txt,1-14,68-75,costuma,_,_,_
8856,resposta_0090.txt,1-15,76-81,ficar,_,_,_
8857,resposta_0090.txt,1-16,82-86,mais,_,_,_
8858,resposta_0090.txt,1-17,87-91,alta,_,_,_
8859,resposta_0090.txt,1-18,91-92,",",_,_,_
8860,resposta_0090.txt,1-19,93-94,o,_,_,_
8861,resposta_0090.txt,1-20,95-98,que,_,_,_
8862,resposta_0090.txt,1-21,99-103,pode,_,_,_
8863,resposta_0090.txt,1-22,104-112,aumentar,_,_,_
8864,resposta_0090.txt,1-23,113-114,a,_,_,_
8865,resposta_0090.txt,1-24,115-127,desidratação,Symptom,treats|has,1-68[3_0]|1-3
8866,resposta_0090.txt,1-25,128-129,(,_,_,_
8867,resposta_0090.txt,1-26,129-134,perda,_,_,_
8868,resposta_0090.txt,1-27,135-137,de,_,_,_
8869,resposta_0090.txt,1-28,138-142,água,_,_,_
8870,resposta_0090.txt,1-29,142-143,),_,_,_
8871,resposta_0090.txt,1-30,144-146,no,_,_,_
8872,resposta_0090.txt,1-31,147-152,corpo,_,_,_
8873,resposta_0090.txt,1-32,152-153,.,_,_,_
8874,resposta_0090.txt,1-33,154-158,Essa,_,_,_
8875,resposta_0090.txt,1-34,159-167,situação,_,_,_
8876,resposta_0090.txt,1-35,168-175,costuma,_,_,_
8877,resposta_0090.txt,1-36,176-182,causar,_,_,_
8878,resposta_0090.txt,1-37,183-184,a,_,_,_
8879,resposta_0090.txt,1-38,185-193,sensação,_,_,_
8880,resposta_0090.txt,1-39,194-196,de,_,_,_
8881,resposta_0090.txt,1-40,197-201,boca,Symptom[2],treats|has,1-68[3_2]|1-3[0_2]
8882,resposta_0090.txt,1-41,202-206,seca,Symptom[2],_,_
8883,resposta_0090.txt,1-42,206-207,",",_,_,_
8884,resposta_0090.txt,1-43,208-216,portanto,_,_,_
8885,resposta_0090.txt,1-44,217-219,se,_,_,_
8886,resposta_0090.txt,1-45,220-227,estiver,_,_,_
8887,resposta_0090.txt,1-46,228-231,com,_,_,_
8888,resposta_0090.txt,1-47,232-236,esse,_,_,_
8889,resposta_0090.txt,1-48,237-244,sintoma,_,_,_
8890,resposta_0090.txt,1-49,244-245,",",_,_,_
8891,resposta_0090.txt,1-50,246-253,procure,_,_,_
8892,resposta_0090.txt,1-51,254-257,seu,_,_,_
8893,resposta_0090.txt,1-52,258-264,médico,_,_,_
8894,resposta_0090.txt,1-53,265-269,para,_,_,_
8895,resposta_0090.txt,1-54,270-277,avaliar,_,_,_
8896,resposta_0090.txt,1-55,278-280,se,_,_,_
8897,resposta_0090.txt,1-56,281-282,o,_,_,_
8898,resposta_0090.txt,1-57,283-293,tratamento,_,_,_
8899,resposta_0090.txt,1-58,294-298,está,_,_,_
8900,resposta_0090.txt,1-59,299-307,adequado,_,_,_
8901,resposta_0090.txt,1-60,307-308,.,_,_,_
8902,resposta_0090.txt,1-61,309-313,Para,_,_,_
8903,resposta_0090.txt,1-62,314-322,qualquer,_,_,_
8904,resposta_0090.txt,1-63,323-329,pessoa,_,_,_
8905,resposta_0090.txt,1-64,330-336,também,_,_,_
8906,resposta_0090.txt,1-65,337-338,é,_,_,_
8907,resposta_0090.txt,1-66,339-345,sempre,_,_,_
8908,resposta_0090.txt,1-67,346-356,importante,_,_,_
8909,resposta_0090.txt,1-68,357-362,beber,NonMedicalTreatment[3],_,_
8910,resposta_0090.txt,1-69,363-368,muita,NonMedicalTreatment[3],_,_
8911,resposta_0090.txt,1-70,369-373,água,NonMedicalTreatment[3],_,_
8912,resposta_0090.txt,1-71,373-374,!,_,_,_
8913,resposta_0091.txt,1-1,0-6,Quando,_,_,_
8914,resposta_0091.txt,1-2,7-8,o,_,_,_
8915,resposta_0091.txt,1-3,9-17,diabetes,Complication,_,_
8916,resposta_0091.txt,1-4,18-22,está,_,_,_
8917,resposta_0091.txt,1-5,23-36,descontrolado,_,_,_
8918,resposta_0091.txt,1-6,36-37,",",_,_,_
8919,resposta_0091.txt,1-7,38-39,a,_,_,_
8920,resposta_0091.txt,1-8,40-48,glicemia,GlucoseValue,_,_
8921,resposta_0091.txt,1-9,49-50,(,_,_,_
8922,resposta_0091.txt,1-10,50-56,açúcar,GlucoseValue[1],_,_
8923,resposta_0091.txt,1-11,57-59,no,GlucoseValue[1],_,_
8924,resposta_0091.txt,1-12,60-66,sangue,GlucoseValue[1],_,_
8925,resposta_0091.txt,1-13,66-67,),_,_,_
8926,resposta_0091.txt,1-14,68-75,costuma,_,_,_
8927,resposta_0091.txt,1-15,76-81,ficar,_,_,_
8928,resposta_0091.txt,1-16,82-86,mais,_,_,_
8929,resposta_0091.txt,1-17,87-91,alta,_,_,_
8930,resposta_0091.txt,1-18,91-92,",",_,_,_
8931,resposta_0091.txt,1-19,93-94,o,_,_,_
8932,resposta_0091.txt,1-20,95-98,que,_,_,_
8933,resposta_0091.txt,1-21,99-103,pode,_,_,_
8934,resposta_0091.txt,1-22,104-112,aumentar,_,_,_
8935,resposta_0091.txt,1-23,113-114,a,_,_,_
8936,resposta_0091.txt,1-24,115-127,desidratação,Symptom,treats|has,1-68[3_0]|1-3
8937,resposta_0091.txt,1-25,128-129,(,_,_,_
8938,resposta_0091.txt,1-26,129-134,perda,_,_,_
8939,resposta_0091.txt,1-27,135-137,de,_,_,_
8940,resposta_0091.txt,1-28,138-142,água,_,_,_
8941,resposta_0091.txt,1-29,142-143,),_,_,_
8942,resposta_0091.txt,1-30,144-146,no,_,_,_
8943,resposta_0091.txt,1-31,147-152,corpo,_,_,_
8944,resposta_0091.txt,1-32,152-153,.,_,_,_
8945,resposta_0091.txt,1-33,154-158,Essa,_,_,_
8946,resposta_0091.txt,1-34,159-167,situação,_,_,_
8947,resposta_0091.txt,1-35,168-175,costuma,_,_,_
8948,resposta_0091.txt,1-36,176-182,causar,_,_,_
8949,resposta_0091.txt,1-37,183-184,a,_,_,_
8950,resposta_0091.txt,1-38,185-193,sensação,_,_,_
8951,resposta_0091.txt,1-39,194-196,de,_,_,_
8952,resposta_0091.txt,1-40,197-201,boca,Symptom[2],treats|has,1-68[3_2]|1-3[0_2]
8953,resposta_0091.txt,1-41,202-206,seca,Symptom[2],_,_
8954,resposta_0091.txt,1-42,206-207,",",_,_,_
8955,resposta_0091.txt,1-43,208-216,portanto,_,_,_
8956,resposta_0091.txt,1-44,217-219,se,_,_,_
8957,resposta_0091.txt,1-45,220-227,estiver,_,_,_
8958,resposta_0091.txt,1-46,228-231,com,_,_,_
8959,resposta_0091.txt,1-47,232-236,esse,_,_,_
8960,resposta_0091.txt,1-48,237-244,sintoma,_,_,_
8961,resposta_0091.txt,1-49,244-245,",",_,_,_
8962,resposta_0091.txt,1-50,246-253,procure,_,_,_
8963,resposta_0091.txt,1-51,254-257,seu,_,_,_
8964,resposta_0091.txt,1-52,258-264,médico,_,_,_
8965,resposta_0091.txt,1-53,265-269,para,_,_,_
8966,resposta_0091.txt,1-54,270-277,avaliar,_,_,_
8967,resposta_0091.txt,1-55,278-280,se,_,_,_
8968,resposta_0091.txt,1-56,281-282,o,_,_,_
8969,resposta_0091.txt,1-57,283-293,tratamento,_,_,_
8970,resposta_0091.txt,1-58,294-298,está,_,_,_
8971,resposta_0091.txt,1-59,299-307,adequado,_,_,_
8972,resposta_0091.txt,1-60,307-308,.,_,_,_
8973,resposta_0091.txt,1-61,309-313,Para,_,_,_
8974,resposta_0091.txt,1-62,314-322,qualquer,_,_,_
8975,resposta_0091.txt,1-63,323-329,pessoa,_,_,_
8976,resposta_0091.txt,1-64,330-336,também,_,_,_
8977,resposta_0091.txt,1-65,337-338,é,_,_,_
8978,resposta_0091.txt,1-66,339-345,sempre,_,_,_
8979,resposta_0091.txt,1-67,346-356,importante,_,_,_
8980,resposta_0091.txt,1-68,357-362,beber,NonMedicalTreatment[3],_,_
8981,resposta_0091.txt,1-69,363-368,muita,NonMedicalTreatment[3],_,_
8982,resposta_0091.txt,1-70,369-373,água,NonMedicalTreatment[3],_,_
8983,resposta_0091.txt,1-71,373-374,!,_,_,_
8984,resposta_0092.txt,1-1,0-1,O,_,_,_
8985,resposta_0092.txt,1-2,2-5,que,_,_,_
8986,resposta_0092.txt,1-3,6-10,você,_,_,_
8987,resposta_0092.txt,1-4,11-15,está,_,_,_
8988,resposta_0092.txt,1-5,16-19,nos,_,_,_
8989,resposta_0092.txt,1-6,20-28,contando,_,_,_
8990,resposta_0092.txt,1-7,29-33,pode,_,_,_
8991,resposta_0092.txt,1-8,34-37,ter,_,_,_
8992,resposta_0092.txt,1-9,38-44,muitas,_,_,_
8993,resposta_0092.txt,1-10,45-51,causas,_,_,_
8994,resposta_0092.txt,1-11,51-52,",",_,_,_
8995,resposta_0092.txt,1-12,53-58,então,_,_,_
8996,resposta_0092.txt,1-13,59-62,não,_,_,_
8997,resposta_0092.txt,1-14,63-68,seria,_,_,_
8998,resposta_0092.txt,1-15,69-77,adequado,_,_,_
8999,resposta_0092.txt,1-16,78-85,sugerir,_,_,_
9000,resposta_0092.txt,1-17,86-88,um,_,_,_
9001,resposta_0092.txt,1-18,89-99,tratamento,_,_,_
9002,resposta_0092.txt,1-19,100-103,por,_,_,_
9003,resposta_0092.txt,1-20,104-108,aqui,_,_,_
9004,resposta_0092.txt,1-21,108-109,.,_,_,_
