id,token,pred_tag,true_tag
15,sangue,I-GlucoseValue,I-GlucoseValue
15,fica,O,O
15,mais,O,O
15,elevada,O,O
15,durante,O,O
15,os,O,O
15,períodos,B-Time,B-Time
15,de,I-Time,I-Time
15,jejum,I-Time,I-Time
15,.,O,O
15,É,O,O
15,muito,O,O
15,importante,O,O
15,que,O,O
15,se,O,O
15,investigue,O,O
15,o,O,O
15,porquê,O,O
15,disso,O,O
15,estar,O,O
15,acontecendo,O,O
15,.,O,O
15,Para,O,O
15,isso,O,O
15,deve-se,O,O
15,levar,O,O
15,em,O,O
15,conta,O,O
15,quais,O,O
15,os,O,O
15,remédios,O,O
15,que,O,O
15,a,O,O
15,pessoa,O,O
15,está,O,O
15,tomando,O,O
15,",",O,O
15,se,O,O
15,existe,O,O
15,alguma,O,O
15,outra,O,O
15,doença,O,O
15,além,O,O
15,do,O,O
15,diabetes,B-Complication,B-Complication
15,",",O,O
15,se,O,O
15,alguém,O,O
15,da,O,O
15,família,O,O
15,tem,O,O
15,algum,O,O
15,problema,O,O
15,semelhante,O,O
15,",",O,O
15,dentre,O,O
15,outras,O,O
15,coisas,O,O
15,.,O,O
15,É,O,O
15,importante,O,O
15,avaliar,O,O
15,muito,O,O
15,bem,O,O
15,a,O,O
15,pessoa,O,O
15,para,O,O
15,poder,O,O
15,elaborar,O,O
15,o,O,O
15,melhor,O,O
15,tratamento,O,O
15,possível,O,O
15,.,O,O
16,A,O,O
16,coceira,B-Symptom,B-Symptom
16,(,O,O
16,prurido,O,I-Symptom
16,),O,O
16,pode,O,O
16,ter,O,O
16,várias,O,O
16,causas,O,O
16,.,O,O
16,Em,O,O
16,pacientes,O,O
16,diabéticos,O,O
16,ela,O,O
16,só,O,O
16,costuma,O,O
16,aparecer,O,O
16,como,O,O
16,consequência,O,O
16,de,O,O
16,algumas,O,O
16,complicações,O,O
16,-,O,O
16,principalmente,O,O
16,da,O,O
16,polineuropatia,B-Complication,B-Complication
16,diabética,I-Complication,I-Complication
16,.,O,O
16,A,O,O
16,coceira,B-Complication,B-Symptom
16,também,O,O
16,pode,O,O
16,ocorrer,O,O
16,em,O,O
16,pessoas,O,O
16,com,O,O
16,doença,O,B-Complication
16,renal,O,I-Complication
16,crônica,O,I-Complication
16,",",O,O
16,mas,O,O
16,que,O,O
16,estejam,O,O
16,em,O,O
16,estágios,O,O
16,mais,O,O
16,avançados,O,O
16,.,O,O
16,Por,O,O
16,ser,O,O
16,um,O,O
16,sintoma,O,O
16,muito,O,O
16,inespecífico,O,O
16,",",O,O
16,o,O,O
16,ideal,O,O
16,é,O,O
16,que,O,O
16,você,O,O
16,se,O,O
16,consulte,O,O
16,com,O,O
16,o,O,O
16,seu,O,O
16,médico,O,O
16,para,O,O
16,conversar,O,O
16,sobre,O,O
16,a,O,O
16,causa,O,O
16,disso,O,O
16,",",O,O
16,pois,O,O
16,pode,O,O
16,ser,O,O
16,algo,O,O
16,muito,O,O
16,simples,O,O
16,e,O,O
16,inocente,O,O
16,ou,O,O
16,algo,O,O
16,um,O,O
16,pouco,O,O
16,mais,O,O
16,complicado,O,O
16,.,O,O
17,Sim,O,O
17,.,O,O
17,Nos,O,O
17,alimentos,O,O
17,diet,O,O
17,haverá,O,O
17,a,O,O
17,substituição,O,O
17,do,O,O
17,açúcar,B-Food,B-Food
17,por,O,O
17,adoçantes,I-Food,I-Food
17,",",O,O
17,por,O,O
17,isso,O,O
17,eles,O,O
17,podem,O,O
17,ser,O,O
17,consumidos,O,O
17,por,O,O
17,pacientes,O,O
17,diabéticos,O,O
17,.,O,O
17,Porém,O,O
17,",",O,O
17,a,O,O
17,maioria,O,O
17,desses,O,O
17,produtos,O,O
17,são,O,O
17,industrializados,O,O
17,e,O,O
17,não,O,O
17,devem,O,O
17,ser,O,O
17,consumidos,O,O
17,no,O,O
17,dia,O,O
17,a,O,O
17,dia,O,O
17,e,O,O
17,deve-se,O,O
17,ficar,O,O
17,atento,O,O
17,ao,O,O
17,tipo,O,O
17,de,O,O
17,adoçante,B-Food,I-Food
17,utilizado,I-Food,O
17,",",O,O
17,preferindo,O,O
17,sempre,O,O
17,os,O,O
17,naturais,O,O
17,.,O,O
17,Para,O,O
17,uma,O,O
17,orientação,O,O
17,mais,O,O
17,específica,O,O
17,o,O,O
17,ideal,O,O
17,é,O,O
17,que,O,O
17,você,O,O
17,se,O,O
17,consulte,O,O
17,com,O,O
17,um,O,O
17,nutricionista,O,O
17,(,O,O
17,que,O,O
17,estão,O,O
17,disponíveis,O,O
17,gratuitamente,O,O
17,no,O,O
17,SUS,O,O
17,),O,O
17,pois,O,O
17,ele,O,O
17,poderá,O,O
17,te,O,O
17,orientar,O,O
17,sobre,O,O
17,as,O,O
17,opções,O,O
17,mais,O,O
17,adequadas,O,O
17,para,O,O
17,você,O,O
17,.,O,O
18,A,O,O
18,maioria,O,O
18,das,O,O
18,pessoas,O,O
18,com,O,O
18,diabetes,B-Complication,B-Complication
18,bem,O,O
18,controlado,O,O
18,e,O,O
18,que,O,O
18,não,O,O
18,tomam,O,O
18,nenhum,O,O
18,medicamento,O,O
18,precisa,O,O
18,verificar,O,O
18,o,O,O
18,açúcar,B-GlucoseValue,B-GlucoseValue
18,no,I-GlucoseValue,I-GlucoseValue
18,sangue,I-GlucoseValue,I-GlucoseValue
18,apenas,O,O
18,duas,O,B-Set
18,a,O,I-Set
18,três,O,I-Set
18,vezes,O,I-Set
18,por,O,I-Set
18,semana,O,I-Set
18,.,O,O
18,O,O,O
18,monitoramento,O,O
18,de,O,O
18,2,O,B-Set
18,a,O,I-Set
18,4,O,I-Set
18,vezes,O,I-Set
18,por,O,I-Set
18,dia,O,I-Set
18,é,O,O
18,necessário,O,O
18,para,O,O
18,a,O,O
18,maioria,O,O
18,dos,O,O
18,indivíduos,O,O
18,com,O,O
18,diabetes,B-Complication,B-Complication
18,",",O,O
18,a,O,O
18,fim,O,O
18,de,O,O
18,acompanhar,O,O
18,as,O,O
18,alterações,O,O
18,que,O,O
18,possam,O,O
18,ocorrer,O,O
18,.,O,O
18,Pessoas,O,O
18,com,O,O
18,diabetes,O,I-Complication
18,que,O,O
18,estão,O,O
18,doentes,O,O
18,",",O,O
18,com,O,O
18,mais,O,O
18,de,O,O
18,duas,O,O
18,doses,O,O
18,de,O,O
18,insulina,O,O
18,por,O,O
18,dia,O,O
18,ou,O,O
18,grávidas,B-Food,O
18,podem,O,O
18,precisar,O,O
18,verificar,O,B-Test
18,a,O,I-Test
18,glicose,O,I-Test
18,com,O,O
18,mais,O,O
18,frequência,O,O
18,.,O,O
18,Os,O,O
18,melhores,O,O
18,horários,O,O
18,para,O,O
18,fazer,O,O
18,isso,O,O
18,são,O,O
18,antes,B-Time,B-Time
18,do,I-Time,I-Time
18,café,I-Time,I-Time
18,da,I-Time,I-Time
18,manhã,I-Time,I-Time
18,",",O,I-Time
18,almoço,I-Food,I-Time
18,e,O,I-Time
18,jantar,O,I-Time
18,",",O,O
18,na,O,B-Time
18,hora,B-Time,I-Time
18,de,I-Time,I-Time
18,dormir,I-Time,I-Time
18,e,I-Time,O
18,1,I-Time,B-Time
18,a,I-Time,I-Time
18,2,I-Time,I-Time
18,horas,I-Time,I-Time
18,após,I-Time,I-Time
18,as,I-Time,I-Time
18,refeições,I-Time,I-Time
18,.,O,O
18,Aprenda,O,O
18,mais,O,O
18,sobre,O,O
18,como,O,O
18,monitorar,O,O
18,sua,O,O
18,glicose,O,O
18,.,O,O
19,Em,O,O
19,pessoas,O,O
19,com,O,O
19,diabetes,B-Complication,B-Complication
19,há,O,O
19,duas,O,O
19,principais,O,O
19,causas,O,O
19,para,O,O
19,haver,O,O
19,sensação,O,O
19,de,O,O
19,dormência,B-Symptom,B-Symptom
19,nas,I-Symptom,I-Symptom
19,mãos,I-Symptom,I-Symptom
19,.,O,O
19,A,O,O
19,primeira,O,O
19,é,O,O
19,a,O,O
19,mais,O,O
19,comum,O,O
19,",",O,O
19,que,O,O
19,é,O,O
19,a,O,O
19,piora,B-Complication,B-Complication
19,na,I-Complication,I-Complication
19,circulação,I-Complication,I-Complication
19,quando,O,O
19,elas,O,O
19,deitam,O,O
19,em,O,O
19,cima,O,O
19,do,O,O
19,braço,O,O
19,ou,O,O
19,da,O,O
19,mão,O,O
19,",",O,O
19,essa,O,O
19,dor,B-Symptom,B-Symptom
19,melhora,O,O
19,espontaneamente,O,O
19,com,O,O
19,a,O,O
19,mudança,O,O
19,de,O,O
19,posição,O,O
19,.,O,O
19,A,O,O
19,segunda,O,O
19,causa,O,O
19,é,O,O
19,a,O,O
19,neuropatia,B-Complication,B-Complication
19,diabética,I-Complication,I-Complication
19,",",O,O
19,que,O,O
19,normalmente,O,O
19,causa,O,O
19,dor,B-Symptom,B-Symptom
19,em,I-Symptom,I-Symptom
19,queimação,I-Symptom,I-Symptom
19,ou,O,O
19,formigamento,B-Symptom,B-Symptom
19,nos,I-Symptom,I-Symptom
19,membros,I-Symptom,I-Symptom
19,(,O,O
19,mãos,O,O
19,",",O,O
19,braços,O,O
19,",",O,O
19,pés,O,O
19,ou,O,O
19,pernas,O,O
19,),O,O
19,",",O,O
19,mas,O,O
19,que,O,O
19,também,O,O
19,pode,O,O
19,aparecer,O,O
19,como,O,O
19,dormência,B-Symptom,B-Symptom
19,.,O,O
19,Quando,O,O
19,a,O,O
19,causa,O,O
19,é,O,O
19,a,O,O
19,neuropatia,B-Complication,B-Complication
19,",",O,O
19,normalmente,O,O
19,a,O,O
19,dor,B-Symptom,B-Symptom
19,não,O,O
19,passa,O,O
19,espontaneamente,O,O
19,",",O,O
19,podendo,O,O
19,até,O,O
19,acordar,O,O
19,a,O,O
19,pessoa,O,O
19,durante,O,O
19,a,O,O
19,noite,O,O
19,de,O,O
19,tanto,O,O
19,incômodo,O,O
19,.,O,O
19,Caso,O,O
19,você,O,O
19,pense,O,O
19,que,O,O
19,está,O,O
19,com,O,O
19,sintomas,O,O
19,de,O,O
19,neuropatia,B-Complication,B-Complication
19,",",O,O
19,é,O,O
19,muito,O,O
19,importante,O,O
19,que,O,O
19,você,O,O
19,agende,O,O
19,uma,O,O
19,consulta,O,O
19,com,O,O
19,o,O,O
19,seu,O,O
19,médico,O,O
19,o,O,O
19,mais,O,O
19,rápido,O,O
19,possível,O,O
19,para,O,O
19,que,O,O
19,ele,O,O
19,possa,O,O
19,avaliar,O,O
19,a,O,O
19,sua,O,O
19,situação,O,O
19,e,O,O
19,propor,O,O
19,algum,O,O
19,tratamento,O,O
19,",",O,O
19,se,O,O
19,possível,O,O
19,.,O,O
20,Para,O,O
20,que,O,O
20,uma,O,O
20,pessoa,O,O
20,possa,O,O
20,ser,O,O
20,considerada,O,O
20,como,O,O
20,portadora,O,O
20,de,O,O
20,diabetes,B-Complication,B-Complication
20,os,O,O
20,exames,O,O
20,realizados,O,O
20,devem,O,O
20,dar,O,O
20,os,O,O
20,seguintes,O,O
20,resultados,O,O
20,:,O,O
20,_,O,O
20,_,O,O
20,*,O,O
20,Glicemia,B-Test,B-Test
20,em,I-Test,I-Test
20,jejum,I-Test,I-Test
20,maior,B-GlucoseValue,O
20,ou,I-GlucoseValue,O
20,igual,I-GlucoseValue,O
20,a,I-GlucoseValue,O
20,126,I-GlucoseValue,B-GlucoseValue
20,mg,I-GlucoseValue,I-GlucoseValue
20,/,I-GlucoseValue,I-GlucoseValue
20,dL,I-GlucoseValue,I-GlucoseValue
20,em,O,O
20,duas,O,O
20,ocasiões,O,O
20,;,O,O
20,_,O,O
20,_,O,O
20,*,O,O
20,Glicemia,B-GlucoseValue,B-GlucoseValue
20,maior,O,O
20,ou,O,O
20,igual,O,O
20,a,O,O
20,200,B-GlucoseValue,B-GlucoseValue
20,mg,I-GlucoseValue,I-GlucoseValue
20,/,I-GlucoseValue,I-GlucoseValue
20,dL,I-GlucoseValue,I-GlucoseValue
20,duas,O,O
20,horas,O,O
20,após,O,O
20,75g,O,O
20,de,O,O
20,glicose,O,O
20,oral,O,O
20,(,O,O
20,dextrosol,O,O
20,),O,O
20,;,O,O
20,_,O,O
20,_,O,O
20,*,O,O
20,Nível,B-GlucoseValue,B-GlucoseValue
20,plasmático,I-GlucoseValue,I-GlucoseValue
20,de,I-GlucoseValue,I-GlucoseValue
20,glicose,I-GlucoseValue,I-GlucoseValue
20,aleatória,I-GlucoseValue,I-GlucoseValue
20,acima,B-GlucoseValue,O
20,de,I-GlucoseValue,O
20,200,I-GlucoseValue,B-GlucoseValue
20,mg,I-GlucoseValue,I-GlucoseValue
20,/,I-GlucoseValue,I-GlucoseValue
20,dL,I-GlucoseValue,I-GlucoseValue
20,associado,O,O
20,a,O,O
20,sinais,O,O
20,e,O,O
20,sintomas,O,O
20,típicos,O,O
20,de,O,O
20,diabetes,B-Complication,B-Complication
20,.,O,O
21,Quase,O,O
21,todas,O,O
21,as,O,O
21,frutas,B-Food,B-Food
21,podem,O,O
21,ser,O,O
21,consumidas,O,O
21,pelo,O,O
21,diabético,O,O
21,",",O,O
21,exceto,O,O
21,a,O,O
21,carambola,I-Food,I-Food
21,.,O,O
21,As,O,O
21,frutas,B-Food,I-Food
21,são,O,O
21,fontes,O,O
21,de,O,O
21,vitaminas,I-Food,I-Food
21,e,O,O
21,minerais,I-Food,I-Food
21,fundamentais,O,O
21,para,O,O
21,o,O,O
21,bom,O,O
21,funcionamento,O,O
21,do,O,O
21,organismo,O,O
21,.,O,O
21,O,O,O
21,ideal,O,O
21,é,O,O
21,se,O,O
21,atentar,O,O
21,a,O,O
21,quantidade,O,O
21,e,O,O
21,que,O,O
21,elas,O,O
21,sejam,O,O
21,consumidas,O,O
21,in,O,O
21,natura,O,O
21,",",O,O
21,evitando,O,O
21,os,O,O
21,sucos,I-Food,O
21,.,O,O
21,Para,O,O
21,uma,O,O
21,orientação,O,O
21,mais,O,O
21,específica,O,O
21,o,O,O
21,ideal,O,O
21,é,O,O
21,que,O,O
21,você,O,O
21,se,O,O
21,consulte,O,O
21,com,O,O
21,um,O,O
21,nutricionista,O,O
21,(,O,O
21,que,O,O
21,estão,O,O
21,disponíveis,O,O
21,gratuitamente,O,O
21,no,O,O
21,SUS,O,O
21,),O,O
21,pois,O,O
21,ele,O,O
21,poderá,O,O
21,montar,O,O
21,uma,O,O
21,dieta,O,O
21,ideal,O,O
21,para,O,O
21,as,O,O
21,suas,O,O
21,necessidades,O,O
21,.,O,O
22,Depende,O,O
22,do,O,O
22,avanço,O,O
22,do,O,O
22,seu,O,O
22,diabetes,B-Complication,O
22,e,O,O
22,de,O,O
22,outros,O,O
22,medicamentos,O,O
22,que,O,O
22,você,O,O
22,possa,O,O
22,estar,O,O
22,tomando,O,O
22,.,O,O
22,Seu,O,O
22,médico,O,O
22,pode,O,O
22,escolher,O,O
22,um,O,O
22,meglitinida,B-Medication,B-Medication
22,",",O,O
22,como,O,O
22,Prandin,I-Medication,I-Medication
22,",",O,O
22,ou,O,O
22,um,O,O
22,inibidor,B-Medication,B-Medication
22,da,I-Medication,I-Medication
22,alfa-clucosidase,I-Medication,I-Medication
22,",",O,O
22,como,O,O
22,Precose,B-Medication,B-Medication
22,.,O,O
22,A,O,O
22,insulina,B-Insulin,B-Insulin
22,seria,O,O
22,outra,O,O
22,opção,O,O
22,.,O,O
22,Existem,O,O
22,outros,O,O
22,remédios,O,O
22,e,O,O
22,mais,O,O
22,novos,O,O
22,sempre,O,O
22,na,O,O
22,fábrica,O,O
22,.,O,O
22,Alguns,O,O
22,médicos,O,O
22,mantêm,O,O
22,seus,O,O
22,pacientes,O,O
22,em,O,O
22,uso,O,O
22,de,O,O
22,metformina,B-Medication,B-Medication
22,se,O,O
22,os,O,O
22,níveis,O,O
22,de,O,O
22,enzimas,O,O
22,não,O,O
22,forem,O,O
22,muito,O,O
22,altos,O,O
22,.,O,O
22,Se,O,O
22,seus,O,O
22,números,O,O
22,não,O,O
22,forem,O,O
22,muito,O,O
22,altos,O,O
22,e,O,O
22,você,O,O
22,estiver,O,O
22,saudável,O,O
22,",",O,O
22,concentre-se,O,O
22,no,O,O
22,gerenciamento,O,O
22,do,O,O
22,estilo,O,O
22,de,O,O
22,vida,O,O
22,.,O,O
22,Perder,B-NonMedicalTreatment,B-NonMedicalTreatment
22,gordura,I-NonMedicalTreatment,I-NonMedicalTreatment
22,corporal,I-NonMedicalTreatment,I-NonMedicalTreatment
22,",",O,O
22,se,O,O
22,necessário,O,O
22,",",O,O
22,pode,O,O
22,ajudar,O,O
22,a,O,O
22,controlar,O,O
22,as,O,O
22,coisas,O,O
22,.,O,O
23,O,O,O
23,primeiro,O,O
23,passo,O,O
23,para,O,O
23,tratar,O,O
23,a,O,O
23,neuropatia,B-Complication,B-Complication
23,é,O,O
23,controlar,O,O
23,a,O,O
23,glicemia,B-GlucoseValue,B-GlucoseValue
23,(,O,O
23,quantidade,B-GlucoseValue,B-GlucoseValue
23,de,I-GlucoseValue,I-GlucoseValue
23,açúcar,I-GlucoseValue,I-GlucoseValue
23,no,I-GlucoseValue,I-GlucoseValue
23,sangue,I-GlucoseValue,I-GlucoseValue
23,),O,O
23,e,O,O
23,impedir,O,O
23,o,O,O
23,avanço,O,O
23,dessa,O,O
23,complicação,O,O
23,.,O,O
23,É,O,O
23,preciso,O,O
23,também,O,O
23,ter,O,O
23,muito,O,O
23,cuidado,O,O
23,com,O,O
23,os,O,O
23,pés,O,O
23,:,O,O
23,não,B-NonMedicalTreatment,B-NonMedicalTreatment
23,ficar,I-NonMedicalTreatment,I-NonMedicalTreatment
23,descalço,I-NonMedicalTreatment,I-NonMedicalTreatment
23,",",O,O
23,evitar,B-NonMedicalTreatment,B-NonMedicalTreatment
23,sapatos,I-NonMedicalTreatment,I-NonMedicalTreatment
23,de,I-NonMedicalTreatment,I-NonMedicalTreatment
23,bico,I-NonMedicalTreatment,I-NonMedicalTreatment
23,apertado,I-NonMedicalTreatment,I-NonMedicalTreatment
23,",",O,O
23,utilizar,B-NonMedicalTreatment,B-NonMedicalTreatment
23,tênis,I-NonMedicalTreatment,I-NonMedicalTreatment
23,confortáveis,I-NonMedicalTreatment,I-NonMedicalTreatment
23,e,O,O
23,frequentemente,O,O
23,dar,B-NonMedicalTreatment,O
23,uma,I-NonMedicalTreatment,O
23,boa,I-NonMedicalTreatment,O
23,olhada,I-NonMedicalTreatment,O
23,no,I-NonMedicalTreatment,O
23,pé,I-NonMedicalTreatment,O
23,todo,I-NonMedicalTreatment,O
23,para,O,O
23,ver,O,O
23,se,O,O
23,há,O,O
23,alguma,O,O
23,ferida,I-Complication,B-Complication
23,ou,O,O
23,infecção,I-Complication,I-Complication
23,.,O,O
24,Esses,O,O
24,não,O,O
24,são,O,O
24,sintomas,O,O
24,típicos,O,O
24,de,O,O
24,diabetes,B-Complication,B-Complication
24,.,O,O
24,No,O,O
24,entanto,O,O
24,",",O,O
24,não,O,O
24,devem,O,O
24,ser,O,O
24,ignorados,O,O
24,",",O,O
24,pois,O,O
24,podem,O,O
24,indicar,O,O
24,algum,O,O
24,outro,O,O
24,problema,O,O
24,de,O,O
24,saúde,O,O
24,!,O,O
24,Portanto,O,O
24,",",O,O
24,é,O,O
24,importante,O,O
24,que,O,O
24,se,O,O
24,procure,O,O
24,um,O,O
24,médico,O,O
24,.,O,O
24,_,O,O
24,_,O,O
24,Agora,O,O
24,",",O,O
24,caso,O,O
24,você,O,O
24,esteja,O,O
24,suando,B-Symptom,B-Symptom
24,muito,I-Symptom,I-Symptom
24,",",O,O
24,tendo,O,O
24,muita,B-Symptom,B-Symptom
24,fome,I-Symptom,I-Symptom
24,",",O,O
24,sofrendo,O,O
24,com,O,O
24,tremedeiras,B-Symptom,B-Symptom
24,",",O,O
24,fraqueza,I-Symptom,I-Symptom
24,",",O,O
24,palpitação,I-Symptom,I-Symptom
24,",",O,O
24,coração,B-Symptom,B-Symptom
24,batendo,I-Symptom,I-Symptom
24,acelerado,I-Symptom,I-Symptom
24,",",O,O
24,ansiedade,B-Symptom,B-Symptom
24,/,O,O
24,agitação,I-Symptom,I-Symptom
24,ou,O,O
24,confusão,B-Symptom,B-Symptom
24,mental,I-Symptom,I-Symptom
24,pode,O,O
24,ser,O,O
24,que,O,O
24,a,O,O
24,quantidade,O,O
24,de,O,O
24,açúcar,O,O
24,no,O,O
24,seu,O,O
24,sangue,O,O
24,esteja,O,O
24,muito,O,O
24,baixa,O,O
24,",",O,O
24,e,O,O
24,isso,O,O
24,pode,O,O
24,ser,O,O
24,grave,O,O
24,.,O,O
25,A,O,O
25,bomba,B-Insulin,B-Insulin
25,de,I-Insulin,I-Insulin
25,insulina,I-Insulin,I-Insulin
25,é,O,O
25,um,O,O
25,aparelho,O,O
25,eletrônico,O,O
25,do,O,O
25,tamanho,O,O
25,de,O,O
25,um,O,O
25,celular,O,O
25,que,O,O
25,libera,O,O
25,insulina,O,O
25,no,O,O
25,organismo,O,O
25,.,O,O
25,Esse,O,O
25,aparelho,O,O
25,tem,O,O
25,um,O,O
25,cateter,O,O
25,com,O,O
25,uma,O,O
25,agulha,O,O
25,flexível,O,O
25,na,O,O
25,ponta,O,O
25,e,O,O
25,essa,O,O
25,agulha,O,O
25,deve,O,O
25,permanecer,O,O
25,inserida,O,O
25,debaixo,O,O
25,da,O,O
25,pele,O,O
25,na,O,O
25,região,O,O
25,do,O,O
25,abdômen,O,O
25,",",O,O
25,do,O,O
25,braço,O,O
25,ou,O,O
25,da,O,O
25,coxa,O,O
25,(,O,O
25,precisa,O,O
25,ser,O,O
25,substituída,O,O
25,a,O,B-Set
25,cada,O,I-Set
25,2,O,I-Set
25,ou,O,I-Set
25,3,B-Dose,I-Set
25,dias,I-Dose,I-Set
25,),O,O
25,.,O,O
25,Alguns,O,O
25,aparelhos,O,O
25,medem,O,O
25,a,O,O
25,glicemia,B-GlucoseValue,B-GlucoseValue
25,;,O,O
25,outros,O,O
25,",",O,O
25,não,O,O
25,",",O,O
25,e,O,O
25,a,O,O
25,glicemia,B-GlucoseValue,I-GlucoseValue
25,precisa,O,O
25,ser,O,O
25,medida,O,O
25,separadamente,O,O
25,com,O,O
25,um,O,O
25,glicosímetro,B-Test,B-Test
25,.,O,O
26,Uma,O,O
26,alimentação,O,B-NonMedicalTreatment
26,saudável,O,I-NonMedicalTreatment
26,é,O,O
26,uma,O,O
26,prática,B-NonMedicalTreatment,O
26,recomendável,I-NonMedicalTreatment,O
26,para,O,O
26,todas,O,O
26,as,O,O
26,pessoas,O,O
26,",",O,O
26,mas,O,O
26,é,O,O
26,ainda,O,O
26,mais,O,O
26,importante,O,O
26,para,O,O
26,os,O,O
26,(,O,O
26,as,O,O
26,),O,O
26,portadores,O,O
26,(,O,O
26,as,O,O
26,),O,O
26,de,O,O
26,diabetes,B-Complication,B-Complication
26,",",O,O
26,que,O,O
26,batalham,O,O
26,diariamente,O,O
26,para,O,O
26,controlar,O,O
26,o,O,O
26,seu,O,O
26,peso,O,O
26,e,O,O
26,a,O,O
26,quantidade,B-GlucoseValue,O
26,de,I-GlucoseValue,O
26,açúcar,I-GlucoseValue,O
26,no,I-GlucoseValue,O
26,sangue,I-GlucoseValue,O
26,.,O,O
26,Felizmente,O,O
26,para,O,O
26,nós,O,O
26,",",O,O
26,brasileiros,O,O
26,(,O,O
26,as,O,O
26,),O,O
26,",",O,O
26,não,O,O
26,é,O,O
26,difícil,O,O
26,montar,O,O
26,um,O,O
26,cardápio,O,O
26,saudável,O,O
26,empregando,O,O
26,os,O,O
26,alimentos,O,O
26,do,O,O
26,nosso,O,O
26,dia,O,O
26,a,O,O
26,dia,O,O
26,.,O,O
26,O,O,O
26,nosso,O,O
26,melhor,O,O
26,exemplo,O,O
26,é,O,O
26,a,O,O
26,famosa,O,O
26,mistura,O,O
26,:,O,O
26,arroz,B-Food,B-Food
26,com,I-Food,O
26,feijão,I-Food,I-Food
26,",",O,O
26,que,O,O
26,possui,O,O
26,a,O,O
26,combinação,O,O
26,ideal,O,O
26,de,O,O
26,proteínas,O,O
26,quando,O,O
26,consumida,O,O
26,na,O,O
26,proporção,O,O
26,de,O,O
26,1,O,O
26,:,O,O
26,3,O,O
26,de,O,O
26,arroz,I-Food,I-Food
26,e,O,O
26,feijão,I-Food,I-Food
26,",",O,O
26,respectivamente,O,O
26,.,O,O
27,Os,O,O
27,alimentos,O,O
27,a,O,O
27,base,O,O
27,de,O,O
27,milho,B-Food,B-Food
27,podem,O,O
27,ser,O,O
27,consumidos,O,O
27,.,O,O
27,O,O,O
27,milho,B-Food,I-Food
27,é,O,O
27,um,O,O
27,cereal,O,O
27,",",O,O
27,então,O,O
27,possui,O,O
27,carboidratos,I-Food,I-Food
27,",",O,O
27,mas,O,O
27,ele,O,O
27,in,O,O
27,natura,O,O
27,também,O,O
27,tem,O,O
27,fibras,I-Food,I-Food
27,",",O,O
27,o,O,O
27,que,O,O
27,reduz,O,O
27,o,O,O
27,seu,O,O
27,índice,B-GlucoseValue,O
27,glicêmico,I-GlucoseValue,O
27,.,O,O
27,Para,O,O
27,as,O,O
27,preparações,O,O
27,",",O,O
27,opte,O,O
27,por,O,O
27,escolher,O,O
27,acompanhamentos,O,O
27,fontes,O,O
27,de,O,O
27,proteínas,B-Food,I-Food
27,(,O,O
27,ovos,I-Food,I-Food
27,",",O,O
27,queijos,I-Food,I-Food
27,",",O,O
27,pasta,B-Food,B-Food
27,de,I-Food,I-Food
27,amendoim,I-Food,I-Food
27,),O,O
27,",",O,O
27,fibras,B-Food,B-Food
27,(,O,O
27,folhosos,I-Food,I-Food
27,",",O,O
27,sementes,I-Food,I-Food
27,e,O,O
27,farelos,I-Food,I-Food
27,),O,O
27,e,O,O
27,gorduras,I-Food,B-Food
27,boas,O,I-Food
27,(,O,O
27,azeite,I-Food,B-Food
27,",",O,O
27,abacate,I-Food,I-Food
27,",",O,O
27,coco,I-Food,I-Food
27,",",O,O
27,castanhas,I-Food,I-Food
27,",",O,O
27,queijos,I-Food,I-Food
27,),O,O
27,.,O,O
27,Para,O,O
27,uma,O,O
27,orientação,O,O
27,mais,O,O
27,específica,O,O
27,o,O,O
27,ideal,O,O
27,é,O,O
27,que,O,O
27,você,O,O
27,se,O,O
27,consulte,O,O
27,com,O,O
27,um,O,O
27,nutricionista,O,O
27,(,O,O
27,que,O,O
27,estão,O,O
27,disponíveis,O,O
27,gratuitamente,O,O
27,no,O,O
27,SUS,O,O
27,),O,O
27,pois,O,O
27,ele,O,O
27,poderá,O,O
27,montar,O,O
27,uma,O,O
27,dieta,O,O
27,ideal,O,O
27,para,O,O
27,as,O,O
27,suas,O,O
27,necessidades,O,O
27,.,O,O
28,O,O,O
28,xilitol,B-Food,B-Food
28,é,O,O
28,um,O,O
28,adoçante,I-Food,I-Food
28,com,O,O
28,muito,O,O
28,menos,O,O
28,calorias,O,I-Food
28,do,O,O
28,que,O,O
28,o,O,O
28,açúcar,I-Food,I-Food
28,",",O,O
28,além,O,O
28,de,O,O
28,ter,O,O
28,um,O,O
28,índice,B-GlucoseValue,B-GlucoseValue
28,glicêmico,I-GlucoseValue,I-GlucoseValue
28,mais,I-GlucoseValue,O
28,baixo,I-GlucoseValue,O
28,(,I-GlucoseValue,O
28,glicose,I-GlucoseValue,B-GlucoseValue
28,no,I-GlucoseValue,I-GlucoseValue
28,sangue,I-GlucoseValue,I-GlucoseValue
28,sobe,O,O
28,mais,O,O
28,lentamente,O,O
28,),O,O
28,",",O,O
28,logo,O,O
28,",",O,O
28,eles,O,O
28,podem,O,O
28,ser,O,O
28,utilizados,O,O
28,por,O,O
28,pessoas,O,O
28,com,O,O
28,diabetes,B-Complication,B-Complication
28,.,O,O
28,No,O,O
28,entanto,O,O
28,",",O,O
28,é,O,O
28,preciso,O,O
28,lembrar,O,O
28,que,O,O
28,seu,O,O
28,uso,O,O
